,TDE,ZXR,COM,Mean,Med,Mode,Var,ACC0,ACC1,ACC2,ACC3,Class
913,0.078415322,-1108,314819.714,-3.68E-05,-7.39E-05,-7.39E-05,0.006148961,1,0.986321737,0.946657526,0.884716114,21
919,0.064121411,469,23595.69517,-3.05E-05,0,0,0.004111554,1,0.994066461,0.977683933,0.953020902,21
923,0.133272445,500,333207.6802,-3.51E-05,-7.07E-05,-7.07E-05,0.017761543,1,0.999175078,0.996740012,0.992796854,21
926,0.357919691,950,54082.49233,-1.78E-05,0,0,0.128106505,1,0.996010745,0.984084458,0.964321926,21
938,0.264333965,3687,297038.6398,-7.31E-05,0,0,0.069872439,1,0.997125926,0.988890273,0.976323829,21
960,0.126465908,-960,23739.30471,-1.98E-05,0,-3.85E-05,0.015993626,1,0.990644866,0.963068819,0.918096197,21
968,0.101305366,-34,39279.1487,-3.07E-05,0,0,0.010262776,1,0.986492801,0.946854677,0.883494027,21
971,0.233387509,-192,74345.6533,-1.75E-05,-7.71E-05,-3.85E-05,0.054469729,1,0.988727591,0.95520196,0.900202788,21
1009,0.214801539,-73,19904.98779,-1.87E-05,0,0,0.046139701,1,0.996343507,0.985471071,0.967543786,21
1029,0.098657915,-22,18742.95554,-1.94E-05,-3.85E-05,0,0.009733384,1,0.996519961,0.987134884,0.972494901,21
1045,0.136828696,-205,25229.09,-1.89E-05,-3.78E-05,-3.78E-05,0.018722092,1,0.987177011,0.949275247,0.887443151,21
1055,0.10324236,205,21086.61748,-2.70E-05,-5.40E-05,-5.40E-05,0.010658984,1,0.995661184,0.983872567,0.966284787,21
1068,0.235269783,2768,52044.6109,-2.04E-05,0.000805964,0,0.05535187,1,0.996344611,0.985793105,0.969401562,21
1074,0.118644105,1639,352802.1202,-4.15E-05,0,0,0.014076422,1,0.996988431,0.988177239,0.974178835,21
1098,0.092104872,218,25829.13207,-2.94E-05,0,-5.71E-05,0.008483307,1,0.977802326,0.915515661,0.824682248,21
1110,0.186745588,1084,284509.7351,-2.37E-05,-4.71E-05,0,0.034873914,1,0.997438656,0.989782877,0.977104232,21
1112,0.246182741,-5932,288856.4806,-7.30E-05,0,0,0.060605937,1,0.997187863,0.988877402,0.975276996,21
1114,0.26582505,2154,254272.2684,-7.68E-05,-0.000154131,0,0.070662951,1,0.994249648,0.977263911,0.94976941,21
1115,0.048670097,-631,423884.698,-2.90E-05,0,0,0.002368777,1,0.996492738,0.986337568,0.970464418,21
1129,0.166151993,-792,160351.7683,-2.31E-05,0,0.000284024,0.027606484,1,0.987380313,0.949865558,0.888416484,21
1130,0.125736116,102,28160.87411,-3.04E-05,0,-6.08E-05,0.01580957,1,0.9688099,0.878040751,0.735135538,21
1165,0.198711633,1760,290294.8443,-4.50E-05,-9.01E-05,-9.01E-05,0.039486311,1,0.988735566,0.955239596,0.900275763,21
1166,0.165521287,891,314077.2216,-3.58E-05,0,0.000504468,0.027397295,1,0.991076073,0.964474295,0.920678189,21
1173,0.228226933,417,265995.2555,-7.34E-05,0,-0.000147536,0.052087528,1,0.986243424,0.946673524,0.885938143,21
1185,0.115707172,-1099,67424.45698,-1.89E-05,-3.79E-05,-7.58E-05,0.013388149,1,0.981387419,0.927043966,0.841099183,21
1225,0.234457281,-3398,238452.8549,-7.29E-05,0,0,0.054970211,1,0.994772677,0.979811151,0.957014118,21
1234,0.198363436,593,60086.18282,-1.94E-05,-3.82E-05,0,0.039348052,1,0.991642904,0.967475041,0.929442953,21
1242,0.107941694,76,34259.70275,-3.56E-05,0,0,0.011651408,1,0.969365103,0.880412385,0.741411735,21
1256,0.28642601,-229,66995.58157,-2.23E-05,-4.39E-05,-4.39E-05,0.082039859,1,0.984112483,0.936969994,0.860082239,21
1266,0.388147154,-496,67363.51856,-1.79E-05,4.01E-05,8.02E-05,0.150658213,1,0.992032795,0.968276124,0.929123232,21
1284,0.193929037,459,19783.89937,-1.98E-05,-3.79E-05,0,0.037608471,1,0.992701996,0.971199958,0.936362372,21
1299,0.146370048,-470,172396.0682,-3.54E-05,0,0,0.02142419,1,0.993644089,0.974813807,0.944106055,21
1308,0.11665381,-32,33852.69781,-3.38E-05,0,6.74E-05,0.01360811,1,0.961782153,0.851597052,0.681972054,21
1316,0.197560139,4187,60484.93782,-1.97E-05,-7.71E-05,0,0.039030008,1,0.991360024,0.966286311,0.927182252,21
1318,0.042579922,-199,399626.2755,-2.37E-05,0,0,0.001813049,1,0.989666114,0.959365628,0.910797933,21
1331,0.202790169,-1371,298641.0372,-5.73E-05,-0.000115101,-0.00092081,0.041123849,1,0.989975937,0.96012163,0.911047634,21
1335,0.050369044,-910,398819.2468,-3.31E-05,0,0,0.00253704,1,0.993510737,0.974846832,0.945962045,21
1338,0.171487168,406,237975.9333,-1.94E-05,-3.90E-05,-3.90E-05,0.029407848,1,0.982194385,0.929419768,0.843561551,21
1345,0.299349367,6503,59952.01441,-2.13E-05,0.001089964,0,0.089610043,1,0.997610631,0.990603053,0.979398307,21
1350,0.286408023,269,17164.24453,-3.97E-05,0,0,0.082029554,1,0.998258651,0.993319329,0.985400512,21
1356,0.118467771,77,41260.52761,-3.46E-05,0,0,0.014034612,1,0.968804463,0.877927559,0.735094064,21
1362,0.181389163,-140,170128.3365,-1.94E-05,-3.89E-05,-0.000350004,0.032902028,1,0.984123955,0.93701033,0.860163087,21
1374,0.269692265,-177,57894.59233,-1.96E-05,0.000154166,3.85E-05,0.072733918,1,0.997698028,0.990935918,0.980099911,21
1403,0.349382754,-15,69114.16083,-1.90E-05,-7.63E-05,-7.63E-05,0.122068308,1,0.980002359,0.920837817,0.824877918,21
1440,0.2708104,3982,283335.0984,-7.36E-05,0.000295727,-0.000147863,0.073338267,1,0.997010207,0.988202553,0.973929803,21
1445,0.154797713,1056,236673.6746,-2.95E-05,-0.000175943,0.000410533,0.023962331,1,0.996677327,0.986822224,0.970731583,21
1456,0.059644287,-99,298889.554,-2.59E-05,-5.19E-05,-5.19E-05,0.00355744,1,0.983243422,0.934581793,0.858225418,21
1465,0.12520884,-585,23814.69253,-1.98E-05,-3.85E-05,-3.85E-05,0.015677253,1,0.990216339,0.961724983,0.915721407,21
1473,0.230469098,-5379,286728.48,-7.29E-05,0,0,0.053116,1,0.998533634,0.994292176,0.987469222,21
1496,0.203064616,-575,292738.0301,-2.48E-05,-5.01E-05,-5.01E-05,0.041235238,1,0.988765099,0.955325859,0.900436753,21
1506,0.278791769,-307,255891.7853,-7.44E-05,0,-0.000149365,0.077724845,1,0.999153575,0.996703063,0.992757476,21
1509,0.195296045,549,22074.70408,-3.18E-05,-6.41E-05,0,0.038140544,1,0.996518573,0.986694146,0.971723634,21
1517,0.15459278,252,22107.63221,-1.87E-05,-3.83E-05,3.83E-05,0.023898927,1,0.994580283,0.978530981,0.952243867,21
1526,0.299177492,-229,254594.6109,-7.55E-05,-0.000151286,0,0.089507166,1,0.999727429,0.99897053,0.99779149,21
1557,0.100427368,158,29965.43917,-3.37E-05,-6.70E-05,-6.70E-05,0.010085655,1,0.975799132,0.907238725,0.804400708,21
1564,0.213840015,22,238867.4574,-7.75E-05,-0.000155642,0,0.045727546,1,0.987387774,0.949890945,0.888463798,21
1572,0.146947329,883,18964.61522,-2.10E-05,-4.23E-05,-4.23E-05,0.021593517,1,0.997152681,0.989257521,0.97683421,21
1573,0.090604237,24,284043.8853,-3.07E-05,0,0,0.008209127,1,0.99117469,0.96534386,0.924318783,21
1579,0.366861886,216,60188.53559,-1.84E-05,-3.81E-05,-3.81E-05,0.134587643,1,0.994380907,0.977593299,0.949827829,21
1583,0.124586595,582,25526.88029,-2.84E-05,-5.62E-05,-5.62E-05,0.015521819,1,0.985696076,0.943317581,0.874179909,21
1589,0.168950821,-2219,298286.891,-5.40E-05,-0.000108401,0.000542005,0.028544377,1,0.989964506,0.960089953,0.910993474,21
1599,0.213046592,393,238616.7143,-7.73E-05,-0.000155376,-0.000155376,0.045388844,1,0.987393634,0.94990985,0.888496966,21
1605,0.28503183,-877,62309.83988,-1.89E-05,3.84E-05,3.84E-05,0.081243144,1,0.994927939,0.979778145,0.954733707,21
1606,0.228116257,-3281,238048.01,-7.30E-05,0,0,0.052037021,1,0.993195665,0.973774132,0.944348036,21
1609,0.241556932,-2523,262138.1862,-7.33E-05,0,0,0.058349746,1,0.99593612,0.98402727,0.964882983,21
1626,0.15342684,-2527,62090.45713,-1.84E-05,0.000113861,0,0.023539795,1,0.997163677,0.989045657,0.976669211,21
1632,0.114862772,356,64365.4526,-2.84E-05,-5.78E-05,0,0.013193456,1,0.981049149,0.926302227,0.841572378,21
1656,0.206993248,-6402,65973.61274,-2.01E-05,0.000119246,-7.95E-05,0.042846204,1,0.9975494,0.990457288,0.97940957,21
1660,0.188314298,-90,170641.5893,-4.89E-05,-9.75E-05,-0.000389864,0.035462272,1,0.993354297,0.973594094,0.941169081,21
1670,0.173738986,-252,229729.1885,-3.37E-05,-6.72E-05,-0.000335864,0.030185234,1,0.992901938,0.971732072,0.93682353,21
1703,0.287071125,4519,265773.1777,-7.58E-05,0,-0.000152439,0.082409825,1,0.998776939,0.995206086,0.989528162,21
1729,0.311549156,176,58336.53696,-2.02E-05,0,3.85E-05,0.097062876,1,0.991060186,0.96442564,0.920590688,21
1738,0.39916806,524,59626.02023,-1.98E-05,-7.75E-05,0,0.159335139,1,0.997773242,0.99118902,0.980481361,21
1749,0.099018942,-150,30604.38846,-2.18E-05,-4.59E-05,0,0.00980475,1,0.979618708,0.919627456,0.822702528,21
1750,0.314936872,14,68592.12516,-1.86E-05,-3.84E-05,-7.69E-05,0.099185233,1,0.992915116,0.971770755,0.936878339,21
1753,0.18726828,6156,67608.86345,-2.02E-05,-0.000120525,0,0.035069408,1,0.99365458,0.975153921,0.945976723,21
1804,0.152435153,783,200846.9927,-1.98E-05,0,0,0.023236475,1,0.995164347,0.980763841,0.957084671,21
1810,0.294043612,-2565,255203.101,-7.39E-05,0.000892061,0,0.08646164,1,0.999755137,0.999067207,0.997987086,21
1811,0.286723652,2841,64766.64058,-1.96E-05,-7.68E-05,0.000115225,0.082210452,1,0.996453603,0.985930151,0.968728556,21
1822,0.09116275,100,38285.64021,-3.60E-05,-7.11E-05,0,0.008310646,1,0.965610236,0.866354621,0.712741023,21
1830,0.102892455,-140,25011.08313,-1.84E-05,0,-3.83E-05,0.010586857,1,0.96783468,0.874762244,0.730370996,21
1839,0.235993706,260,201296.4704,-8.98E-05,-0.000179759,-0.000539277,0.055693021,1,0.991982277,0.96810772,0.928794677,21
1840,0.309023541,-574,241746.2329,-7.89E-05,-0.000158103,0,0.095495543,1,0.999387227,0.997606583,0.994668159,21
1866,0.066730128,478,23223.3265,-2.74E-05,0,-5.39E-05,0.004452909,1,0.979953383,0.924374518,0.844716325,21
1877,0.096933295,35,330037.4106,-2.01E-05,0,-4.04E-05,0.009396063,1,0.994884697,0.980108005,0.957295224,21
1894,0.186555156,331,312067.3076,-3.69E-05,-7.41E-05,0.000518864,0.034802825,1,0.997905466,0.991669194,0.981403265,21
1908,0.280105063,1396,267230.9956,-8.54E-05,-0.000171644,0,0.078458839,1,0.991234043,0.965554594,0.924678514,21
1920,0.296012007,2857,246371.9795,-7.43E-05,-0.000150286,0,0.087623103,1,0.999381365,0.997572278,0.994640272,21
1940,0.228370567,-8880,51900.20141,-2.03E-05,8.06E-05,0,0.052153115,1,0.994656118,0.979332134,0.955879739,21
1941,0.281590593,-220,58670.20968,-1.93E-05,-0.000154172,0,0.079293262,1,0.99796454,0.991922387,0.982009433,21
1948,0.183810932,613,202384.9432,-3.45E-05,0,0,0.033786458,1,0.995991748,0.984018886,0.964191433,21
1956,0.089723273,803,304581.1515,-2.80E-05,0,0,0.008050265,1,0.991978062,0.968600005,0.931815624,21
1958,0.168871822,39,346289.7764,-3.67E-05,0,-7.38E-05,0.028517691,1,0.998613044,0.994515816,0.987875204,21
1959,0.144075708,-6112,414639.0669,-3.27E-05,-6.56E-05,0,0.020757809,1,0.998171047,0.992823736,0.984327029,21
1964,0.111311565,70,29150.36435,-2.70E-05,0,0,0.012390264,1,0.968808946,0.878310806,0.736766765,21
1966,0.36770793,-59,56363.16745,-2.09E-05,4.06E-05,0,0.135209121,1,0.998402704,0.99367696,0.985958813,21
1972,0.148297398,-592,251981.0473,-2.78E-05,0,-5.50E-05,0.021992117,1,0.995573282,0.982474842,0.961211154,21
1975,0.435061496,-775,63799.73765,-2.06E-05,0,0,0.189278504,1,0.989984051,0.960153492,0.911115221,21
1989,0.058405101,-17,56075.63435,-1.84E-05,-3.69E-05,-3.69E-05,0.003411155,1,0.959862668,0.84398844,0.664913196,21
1996,0.205553674,185,17242.58925,-3.30E-05,0,0,0.042252312,1,0.99779693,0.991669771,0.982155204,21
1997,0.156956084,89,345977.613,-3.39E-05,0,-6.82E-05,0.024635211,1,0.998441038,0.993865589,0.986543797,21
2017,0.197877492,5613,62435.82449,-1.98E-05,7.85E-05,7.85E-05,0.039155501,1,0.994320913,0.977908557,0.952540572,21
2018,0.144287764,-6459,66760.01488,-1.93E-05,7.70E-05,-3.85E-05,0.020818958,1,0.993386412,0.974063682,0.943520022,21
2061,0.183533441,1217,18232.67464,-2.22E-05,0,0,0.033684524,1,0.996273504,0.985355943,0.967493884,21
2069,0.176339366,-1051,134751.933,-2.06E-05,-4.18E-05,-0.000375908,0.031095572,1,0.994763559,0.979155229,0.953439344,21
2100,0.095144201,561,352167.1022,-3.41E-05,0,0,0.009052418,1,0.995503389,0.982351028,0.961499378,21
2102,0.32693604,-682,58465.73072,-1.86E-05,-3.81E-05,0,0.106887174,1,0.994362067,0.977534077,0.949715337,21
2128,0.268001947,8637,59771.25891,-1.99E-05,0.000628017,0,0.071825043,1,0.997363482,0.989644086,0.977344729,21
2140,0.164716055,-42,134186.5881,-2.70E-05,0,-0.000382848,0.027131378,1,0.994371515,0.977655213,0.950304855,21
2143,0.228609774,1013,313183.3845,-7.47E-05,-0.000150038,0,0.052262423,1,0.979994674,0.92080988,0.824857203,21
2149,0.077698678,122,65433.62177,-2.22E-05,-4.50E-05,0,0.006037084,1,0.962180615,0.853253805,0.686049612,21
2177,0.106255954,838,24547.87663,-2.41E-05,-4.72E-05,0,0.011290327,1,0.982000309,0.928754457,0.842333371,21
2210,0.354360823,518,47114.10907,-2.00E-05,-3.93E-05,0,0.125571592,1,0.996829359,0.987355478,0.971652342,21
2213,0.095173917,152,26091.58348,-2.95E-05,0,0,0.009058074,1,0.955132641,0.826896725,0.633045625,21
2221,0.17382041,1245,200914.8294,-2.33E-05,-4.62E-05,0,0.030213534,1,0.995303248,0.981294218,0.958196536,21
2243,0.248660887,7,242805.3037,-8.20E-05,-0.000164908,0,0.06183223,1,0.994160562,0.976785124,0.948211533,21
2250,0.329927023,13972,274583.0425,-7.44E-05,-0.000149589,0,0.108851835,1,0.988046475,0.952819028,0.895896191,21
2267,0.267719293,244,73837.85261,-1.87E-05,0,-3.93E-05,0.071673619,1,0.98735901,0.949805896,0.888331707,21
2276,0.095365776,38,24485.99091,-2.37E-05,0,0,0.009094631,1,0.983595836,0.937208528,0.868533619,21
2281,0.13221598,-300,24948.63188,-1.88E-05,-3.76E-05,0,0.017481065,1,0.986883946,0.94841873,0.886068919,21
2286,0.103379599,-884,330744.1836,-2.46E-05,0,-4.97E-05,0.010687341,1,0.995562782,0.982734086,0.962893635,21
2292,0.121240657,-708,61870.02395,-1.85E-05,0,-7.67E-05,0.014699296,1,0.987880204,0.952257628,0.895121329,21
2318,0.099312323,210,38505.13875,-3.24E-05,-6.70E-05,-6.70E-05,0.009862937,1,0.984683269,0.940145079,0.869781311,21
2324,0.261400982,-1502,58398.60873,-1.97E-05,-3.85E-05,3.85E-05,0.068330473,1,0.997742579,0.991196079,0.980992405,21
2327,0.329880947,1481,62530.42909,-1.93E-05,0,0,0.108821439,1,0.997375578,0.98957339,0.976726585,21
2332,0.103020953,737,30809.39786,-2.00E-05,0,0,0.010613316,1,0.979430042,0.919249106,0.822454792,21
2333,0.160363233,-312,242859.1172,-9.13E-05,-0.000183284,-0.000183284,0.025716358,1,0.978881789,0.918705444,0.828074719,21
2335,0.088700555,94,24984.79162,-2.31E-05,-4.74E-05,-0.000142322,0.007867788,1,0.978988094,0.918230249,0.823964444,21
2343,0.178680325,103,19538.83381,-2.03E-05,-3.82E-05,0,0.031926658,1,0.992303716,0.969778257,0.933582457,21
2352,0.22734603,-244,263376.2495,-7.33E-05,0,0,0.051686212,1,0.984183835,0.938956752,0.870208753,21
2354,0.222531964,-4104,291243.5222,-7.29E-05,0,0.000586166,0.04952047,1,0.998418368,0.993713546,0.985929413,21
2368,0.067134428,-51,47856.53071,-2.94E-05,-5.98E-05,-0.000119682,0.004507031,1,0.967294714,0.872766352,0.724399763,21
2403,0.133852594,312,237371.5457,-3.48E-05,-6.98E-05,0,0.017916516,1,0.982148074,0.92928515,0.843326658,21
2413,0.269790518,-6114,236599.0767,-8.64E-05,-0.000173641,0,0.072786916,1,0.997399086,0.98993586,0.978332486,21
2421,0.210779421,-33,58759.00996,-2.01E-05,-0.000115331,0,0.044427964,1,0.997231903,0.989227433,0.976691929,21
2437,0.107110713,-936,61069.6322,-2.44E-05,0,-0.000147995,0.011472704,1,0.995070256,0.980845213,0.958737483,21
2439,0.177174547,-111,198153.9724,-2.06E-05,0,0.000205626,0.03139082,1,0.996400712,0.985642844,0.967834991,21
2440,0.254260709,-6789,291788.6155,-8.52E-05,-0.000514756,-0.000171585,0.064648501,1,0.994533009,0.97882759,0.954567847,21
2444,0.376286392,102,62628.65393,-1.91E-05,0,0,0.141591449,1,0.997465796,0.989890416,0.977337347,21
2452,0.228116097,-399,202938.1549,-7.88E-05,-0.000158178,-0.000316356,0.052036947,1,0.994309752,0.977412284,0.949793898,21
2456,0.306914175,324,206677.2894,-7.41E-05,-0.00014912,0,0.094196305,1,0.999546872,0.998224128,0.996059593,21
2459,0.253516201,2413,265910.7064,-7.36E-05,0,-0.000147558,0.064270459,1,0.987961409,0.953121346,0.898910018,21
2460,0.252314296,4312,283334.007,-7.79E-05,-0.00015647,-0.00015647,0.063662498,1,0.994934448,0.980121057,0.956436409,21
2462,0.183100111,2304,57169.80403,-1.94E-05,-0.000269802,0,0.03352565,1,0.997718046,0.990973149,0.979962777,21
2471,0.168353778,-378,60402.3279,-2.18E-05,4.32E-05,-4.32E-05,0.028342994,1,0.994837521,0.980288314,0.957863109,21
2477,0.349250932,1170,64973.93485,-2.12E-05,-4.25E-05,8.50E-05,0.121976213,1,0.996723996,0.986965168,0.970915181,21
2483,0.140281,-1965,61929.49315,-1.88E-05,0.000153681,0,0.019678759,1,0.984987624,0.940988858,0.870968823,21
2505,0.231360844,-760,344080.728,-7.32E-05,-0.000147059,0,0.053527835,1,0.985160474,0.941890896,0.872826576,21
2518,0.111999527,306,22202.27856,-3.32E-05,-6.71E-05,-6.71E-05,0.012543893,1,0.992710016,0.973008596,0.94502116,21
2529,0.388148287,3066,58920.10773,-2.16E-05,4.42E-05,4.42E-05,0.150659092,1,0.997550615,0.990259811,0.978225157,21
2532,0.369491583,-94,55923.24605,-1.92E-05,0,-3.84E-05,0.136524029,1,0.993688409,0.974837624,0.943690222,21
2536,0.243426889,-952,273097.3594,-7.30E-05,0,-0.000147016,0.059256645,1,0.995246966,0.981156838,0.958152463,21
2537,0.121971758,-1467,67320.2931,-1.89E-05,-3.79E-05,-7.58E-05,0.014877109,1,0.98957502,0.959354918,0.912133172,21
2543,0.228685291,-307,262406.913,-7.64E-05,0,0,0.052296957,1,0.984103417,0.936947056,0.860064661,21
2549,0.143955017,-62,23962.41249,-3.12E-05,0,-6.39E-05,0.020723046,1,0.964567387,0.861814073,0.700982726,21
2561,0.198068035,-492,196209.9977,-2.82E-05,-5.53E-05,-0.00027664,0.039230946,1,0.980016552,0.920869119,0.824925269,21
2606,0.425375067,-784,64783.05134,-1.96E-05,-3.85E-05,3.85E-05,0.180943947,1,0.98998426,0.960151841,0.91110974,21
2615,0.216911992,-801,299213.3592,-7.29E-05,0,-0.000146606,0.047050807,1,0.981428955,0.927462295,0.841472244,21
2618,0.104342749,7654,381384.8212,-2.27E-05,4.57E-05,0.000137149,0.010887409,1,0.995749786,0.983496436,0.964624075,21
2624,0.179388437,-476,20046.03476,-2.19E-05,0,-8.58E-05,0.032180211,1,0.994440952,0.979003622,0.954340857,21
2642,0.110002069,510,278083.2689,-3.82E-05,-7.74E-05,-7.74E-05,0.012100454,1,0.998881351,0.995604054,0.990358106,21
2663,0.093020166,-191,47959.86694,-5.45E-05,-0.000111235,-0.000111235,0.008652748,1,0.97107818,0.887619851,0.756277685,21
2665,0.294963851,-1111,243838.3016,-7.34E-05,0,-0.000146843,0.087003668,1,0.999060148,0.996304655,0.991868365,21
2673,0.2261476,157,312668.8202,-7.48E-05,0,0,0.051142731,1,0.979984983,0.92078499,0.824829428,21
2677,0.171398684,5765,279464.5091,-7.29E-05,0.000146542,-0.000146542,0.029377504,1,0.989238984,0.958733997,0.913271863,21
2683,0.271279611,-273,270905.3147,-7.36E-05,0,-0.000147842,0.073592622,1,0.988842307,0.956227112,0.904465072,21
2687,0.155450603,53,18528.01599,-2.16E-05,-3.90E-05,0,0.024164889,1,0.989512948,0.958681344,0.908720564,21
2724,0.306216312,8673,284490.7719,-7.84E-05,-0.000157233,-0.000157233,0.093768424,1,0.999186497,0.99680842,0.993001057,21
2744,0.231191859,3889,262055.6061,-7.45E-05,-0.00029882,0,0.05344967,1,0.994062293,0.976739332,0.949107351,21
2746,0.186164938,700,21905.74952,-1.82E-05,-3.77E-05,0,0.034657384,1,0.994174196,0.97701968,0.948791959,21
2763,0.318206538,1356,54000.80338,-2.22E-05,-8.83E-05,0,0.1012554,1,0.996347163,0.985430882,0.967367576,21
2771,0.092972058,817,358945.3795,-3.29E-05,0,0,0.008643802,1,0.99468865,0.979267214,0.955164529,21
2776,0.270854768,2864,236519.5043,-7.31E-05,0,0,0.0733623,1,0.998114669,0.992692921,0.984300368,21
2787,0.306990115,-801,243938.8937,-7.33E-05,0,-0.000146951,0.094242925,1,0.999314739,0.99731917,0.994110504,21
2790,0.097378162,515,25811.23125,-3.64E-05,-7.03E-05,-7.03E-05,0.009482505,1,0.967349695,0.875837047,0.742852237,21
2794,0.110849606,565,312825.2113,-3.93E-05,-7.92E-05,0.00023753,0.012287634,1,0.997622696,0.990637095,0.979376754,21
2797,0.209253768,98,20183.88635,-1.84E-05,0,-3.98E-05,0.043787139,1,0.99617943,0.984905213,0.966494627,21
2798,0.293764804,6699,217786.533,-7.39E-05,-0.0001485,0,0.086297755,1,0.998689867,0.994867637,0.98879604,21
2803,0.285380595,-243,246811.0072,-7.71E-05,-0.000154799,0,0.081442078,1,0.999132357,0.996700052,0.992871471,21
2817,0.280591837,-1130,296517.4873,-7.59E-05,0,0,0.078731773,1,0.999702857,0.998908218,0.997655065,21
2833,0.321387408,396,65729.70162,-2.03E-05,-3.79E-05,-7.59E-05,0.103289865,1,0.984095869,0.936916984,0.85998587,21
2841,0.149534255,-260,277852.2517,-4.62E-05,0,-9.33E-05,0.022360491,1,0.998239088,0.99311091,0.985011922,21
2843,0.25854598,1362,60324.63998,-1.98E-05,-0.000270312,-3.86E-05,0.066846023,1,0.997294726,0.989425446,0.977068896,21
2853,0.148125683,5676,349204.0481,-3.19E-05,0,0,0.021941217,1,0.99793726,0.991820029,0.981816893,21
2856,0.124054798,197,24797.25081,-4.11E-05,-8.25E-05,-0.000329924,0.015389591,1,0.982677955,0.932907389,0.856617725,21
2859,0.241881876,-5144,309236.9122,-7.91E-05,-0.00047672,0,0.058506836,1,0.994347596,0.977858246,0.951717622,21
2898,0.183353845,318,67471.37143,-2.88E-05,0,-5.88E-05,0.033618632,1,0.996230315,0.985705698,0.969522687,21
2899,0.160385568,199,19168.07962,-1.88E-05,-3.82E-05,-3.82E-05,0.02572353,1,0.991758346,0.967371645,0.92749214,21
2920,0.085700448,2873,321408.4432,-2.24E-05,0,-4.52E-05,0.007344566,1,0.997459685,0.990029822,0.977914121,21
2923,0.214047855,2449,295283.0487,-7.92E-05,-0.000159008,-0.000954047,0.045816478,1,0.995478032,0.982075587,0.960237946,21
2928,0.307303729,479,206851.5763,-7.67E-05,-0.000153941,0,0.094435576,1,0.999430654,0.997768337,0.995066966,21
2935,0.210687156,-275,72683.58068,-1.83E-05,0,-3.79E-05,0.044389077,1,0.987357637,0.949812395,0.888357588,21
2952,0.183563164,50,21242.20333,-2.22E-05,0,0,0.033695435,1,0.995398786,0.981705987,0.959135567,21
2960,0.185555116,941,202398.3942,-2.60E-05,-5.21E-05,-5.21E-05,0.0344307,1,0.995994039,0.984026868,0.964208203,21
2968,0.137906251,351,333303.3351,-3.33E-05,0,-6.69E-05,0.019018133,1,0.99868357,0.994826709,0.988676557,21
2973,0.192072839,-336,21862.66954,-2.08E-05,0,4.16E-05,0.036891975,1,0.99430874,0.97748184,0.950029964,21
2976,0.064475835,1508,342965.7763,-2.17E-05,0,-4.33E-05,0.004157133,1,0.983662761,0.936246154,0.862256604,21
2984,0.097785449,-733,302549.3321,-2.40E-05,0,-0.000190694,0.009561993,1,0.997975805,0.991972188,0.982107658,21
3001,0.147873976,105,23333.1059,-2.68E-05,-5.33E-05,-5.33E-05,0.021866712,1,0.983743266,0.935936674,0.858574654,21
3006,0.085518962,-194,55556.10094,-3.01E-05,-5.99E-05,-5.99E-05,0.007313492,1,0.962731447,0.854560373,0.685325239,21
3015,0.088892414,-116,25142.31196,-2.39E-05,-4.86E-05,-4.86E-05,0.007901861,1,0.980677624,0.925288215,0.840675344,21
3018,0.217188081,-3814,291122.7196,-7.29E-05,0,0.000586166,0.047170657,1,0.998301354,0.993256698,0.984929728,21
3027,0.212022194,434,65565.34085,-1.89E-05,-3.78E-05,-3.78E-05,0.04495341,1,0.982152555,0.929287939,0.843333601,21
3033,0.171166534,103,20671.42954,-2.63E-05,-5.13E-05,-5.13E-05,0.029297982,1,0.997161509,0.989009103,0.975959116,21
3046,0.105408353,54,26303.50405,-2.52E-05,0,0,0.01111092,1,0.950340406,0.808351137,0.593727164,21
3055,0.225125877,10776,286423.292,-7.30E-05,0.000146542,0,0.050681655,1,0.998454446,0.993950187,0.986654748,21
3063,0.251198507,-669,272087.8993,-7.41E-05,0,0,0.063100684,1,0.999540488,0.9982596,0.996239804,21
3065,0.255747041,-3655,266446.2473,-7.30E-05,0.000147167,-0.000147167,0.065406544,1,0.998244855,0.993142968,0.985108911,21
3066,0.078656123,32,38509.00956,-4.25E-05,0,8.47E-05,0.006186784,1,0.958007074,0.837636686,0.652932215,21
3073,0.227215141,-629,203059.5702,-8.02E-05,-0.000160823,-0.000160823,0.051626714,1,0.993390097,0.973887065,0.942415559,21
3075,0.100685957,24,29101.82487,-2.38E-05,0,-4.81E-05,0.010137661,1,0.967749941,0.873775572,0.725826571,21
3077,0.099181978,5439,279317.7927,-2.99E-05,0,-0.000720677,0.009837064,1,0.992550266,0.971247326,0.938997322,21
3093,0.224918256,-558,17392.99274,-2.64E-05,-5.05E-05,-0.00010098,0.050588221,1,0.996870833,0.987744481,0.973179489,21
3097,0.042004448,-821,423347.2288,-2.10E-05,-4.21E-05,-4.21E-05,0.001764373,1,0.990708174,0.963471954,0.920017421,21
3110,0.230795159,1784,273374.8726,-7.29E-05,0,-0.0001468,0.0532664,1,0.994459274,0.978106947,0.951665797,21
3122,0.185083654,3600,286155.1349,-4.58E-05,-9.15E-05,0,0.034255957,1,0.997174704,0.988787478,0.975043004,21
3125,0.212322778,8893,62216.42677,-1.94E-05,-0.000269698,3.85E-05,0.045080962,1,0.995664205,0.98310294,0.963585951,21
3126,0.115018786,-5046,312713.6827,-3.46E-05,0,-6.98E-05,0.01322932,1,0.996937431,0.988085573,0.974390405,21
