,Fullpath,Target Int,target Str
2554,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.Ab3.L.wav,21,VIBRAPHONE
2555,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.Ab3.R.wav,21,VIBRAPHONE
2556,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.Ab4.L.wav,21,VIBRAPHONE
2557,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.Ab4.R.wav,21,VIBRAPHONE
2558,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.Ab5.L.wav,21,VIBRAPHONE
2559,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.Ab5.R.wav,21,VIBRAPHONE
2560,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.B3.L.wav,21,VIBRAPHONE
2561,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.B3.R.wav,21,VIBRAPHONE
2562,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.B4.L.wav,21,VIBRAPHONE
2563,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.B4.R.wav,21,VIBRAPHONE
2564,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.B5.L.wav,21,VIBRAPHONE
2565,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.B5.R.wav,21,VIBRAPHONE
2566,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.Bb3.L.wav,21,VIBRAPHONE
2567,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.Bb3.R.wav,21,VIBRAPHONE
2568,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.Bb4.L.wav,21,VIBRAPHONE
2569,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.Bb4.R.wav,21,VIBRAPHONE
2570,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.Bb5.L.wav,21,VIBRAPHONE
2571,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.Bb5.R.wav,21,VIBRAPHONE
2572,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.C3.L.wav,21,VIBRAPHONE
2573,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.C3.R.wav,21,VIBRAPHONE
2574,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.C4.L.wav,21,VIBRAPHONE
2575,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.C4.R.wav,21,VIBRAPHONE
2576,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.C5.L.wav,21,VIBRAPHONE
2577,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.C5.R.wav,21,VIBRAPHONE
2578,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.C6.L.wav,21,VIBRAPHONE
2579,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.C6.R.wav,21,VIBRAPHONE
2580,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.D3.L.wav,21,VIBRAPHONE
2581,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.D3.R.wav,21,VIBRAPHONE
2582,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.D4.L.wav,21,VIBRAPHONE
2583,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.D4.R.wav,21,VIBRAPHONE
2584,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.D5.L.wav,21,VIBRAPHONE
2585,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.D5.R.wav,21,VIBRAPHONE
2586,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.D6.L.wav,21,VIBRAPHONE
2587,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.D6.R.wav,21,VIBRAPHONE
2588,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.Db3.L.wav,21,VIBRAPHONE
2589,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.Db3.R.wav,21,VIBRAPHONE
2590,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.Db4.L.wav,21,VIBRAPHONE
2591,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.Db4.R.wav,21,VIBRAPHONE
2592,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.Db5.L.wav,21,VIBRAPHONE
2593,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.Db5.R.wav,21,VIBRAPHONE
2594,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.Db6.L.wav,21,VIBRAPHONE
2595,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.Db6.R.wav,21,VIBRAPHONE
2596,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.E3.L.wav,21,VIBRAPHONE
2597,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.E3.R.wav,21,VIBRAPHONE
2598,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.E4.L.wav,21,VIBRAPHONE
2599,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.E4.R.wav,21,VIBRAPHONE
2600,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.E5.L.wav,21,VIBRAPHONE
2601,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.E5.R.wav,21,VIBRAPHONE
2602,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.E6.L.wav,21,VIBRAPHONE
2603,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.E6.R.wav,21,VIBRAPHONE
2604,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.Eb3.L.wav,21,VIBRAPHONE
2605,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.Eb3.R.wav,21,VIBRAPHONE
2606,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.Eb4.L.wav,21,VIBRAPHONE
2607,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.Eb4.R.wav,21,VIBRAPHONE
2608,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.Eb5.L.wav,21,VIBRAPHONE
2609,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.Eb5.R.wav,21,VIBRAPHONE
2610,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.Eb6.L.wav,21,VIBRAPHONE
2611,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.Eb6.R.wav,21,VIBRAPHONE
2612,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.F3.L.wav,21,VIBRAPHONE
2613,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.F3.R.wav,21,VIBRAPHONE
2614,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.F4.L.wav,21,VIBRAPHONE
2615,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.F4.R.wav,21,VIBRAPHONE
2616,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.F5.L.wav,21,VIBRAPHONE
2617,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.F5.R.wav,21,VIBRAPHONE
2618,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.F6.L.wav,21,VIBRAPHONE
2619,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.F6.R.wav,21,VIBRAPHONE
2620,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.G3.L.wav,21,VIBRAPHONE
2621,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.G3.R.wav,21,VIBRAPHONE
2622,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.G4.L.wav,21,VIBRAPHONE
2623,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.G4.R.wav,21,VIBRAPHONE
2624,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.G5.L.wav,21,VIBRAPHONE
2625,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.G5.R.wav,21,VIBRAPHONE
2626,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.Gb3.L.wav,21,VIBRAPHONE
2627,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.Gb3.R.wav,21,VIBRAPHONE
2628,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.Gb4.L.wav,21,VIBRAPHONE
2629,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.Gb4.R.wav,21,VIBRAPHONE
2630,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.Gb5.L.wav,21,VIBRAPHONE
2631,C:\Users\Landon\Documents\audioWAV\Vibraphone.shortsustain.Gb5.R.wav,21,VIBRAPHONE
2632,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.A3.L.wav,21,VIBRAPHONE
2633,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.A3.R.wav,21,VIBRAPHONE
2634,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.A4.L.wav,21,VIBRAPHONE
2635,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.A4.R.wav,21,VIBRAPHONE
2636,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.A5.L.wav,21,VIBRAPHONE
2637,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.A5.R.wav,21,VIBRAPHONE
2638,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.Ab3.L.wav,21,VIBRAPHONE
2639,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.Ab3.R.wav,21,VIBRAPHONE
2640,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.Ab4.L.wav,21,VIBRAPHONE
2641,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.Ab4.R.wav,21,VIBRAPHONE
2642,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.Ab5.L.wav,21,VIBRAPHONE
2643,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.Ab5.R.wav,21,VIBRAPHONE
2644,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.B3.L.wav,21,VIBRAPHONE
2645,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.B3.R.wav,21,VIBRAPHONE
2646,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.B4.L.wav,21,VIBRAPHONE
2647,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.B4.R.wav,21,VIBRAPHONE
2648,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.B5.L.wav,21,VIBRAPHONE
2649,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.B5.R.wav,21,VIBRAPHONE
2650,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.Bb3.L.wav,21,VIBRAPHONE
2651,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.Bb3.R.wav,21,VIBRAPHONE
2652,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.Bb4.L.wav,21,VIBRAPHONE
2653,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.Bb4.R.wav,21,VIBRAPHONE
2654,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.Bb5.L.wav,21,VIBRAPHONE
2655,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.Bb5.R.wav,21,VIBRAPHONE
2656,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.C3.L.wav,21,VIBRAPHONE
2657,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.C3.R.wav,21,VIBRAPHONE
2658,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.C4.L.wav,21,VIBRAPHONE
2659,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.C4.R.wav,21,VIBRAPHONE
2660,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.C5.L.wav,21,VIBRAPHONE
2661,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.C5.R.wav,21,VIBRAPHONE
2662,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.C6.L.wav,21,VIBRAPHONE
2663,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.C6.R.wav,21,VIBRAPHONE
2664,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.D3.L.wav,21,VIBRAPHONE
2665,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.D3.R.wav,21,VIBRAPHONE
2666,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.D4.L.wav,21,VIBRAPHONE
2667,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.D4.R.wav,21,VIBRAPHONE
2668,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.D5.L.wav,21,VIBRAPHONE
2669,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.D5.R.wav,21,VIBRAPHONE
2670,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.D6.L.wav,21,VIBRAPHONE
2671,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.D6.R.wav,21,VIBRAPHONE
2672,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.Db3.L.wav,21,VIBRAPHONE
2673,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.Db3.R.wav,21,VIBRAPHONE
2674,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.Db4.L.wav,21,VIBRAPHONE
2675,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.Db4.R.wav,21,VIBRAPHONE
2676,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.Db5.L.wav,21,VIBRAPHONE
2677,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.Db5.R.wav,21,VIBRAPHONE
2678,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.Db6.L.wav,21,VIBRAPHONE
2679,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.Db6.R.wav,21,VIBRAPHONE
2680,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.E3.L.wav,21,VIBRAPHONE
2681,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.E3.R.wav,21,VIBRAPHONE
2682,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.E4.L.wav,21,VIBRAPHONE
2683,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.E4.R.wav,21,VIBRAPHONE
2684,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.E5.L.wav,21,VIBRAPHONE
2685,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.E5.R.wav,21,VIBRAPHONE
2686,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.E6.L.wav,21,VIBRAPHONE
2687,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.E6.R.wav,21,VIBRAPHONE
2688,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.Eb3.L.wav,21,VIBRAPHONE
2689,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.Eb3.R.wav,21,VIBRAPHONE
2690,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.Eb5.L.wav,21,VIBRAPHONE
2691,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.Eb5.R.wav,21,VIBRAPHONE
2692,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.Eb6.L.wav,21,VIBRAPHONE
2693,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.Eb6.R.wav,21,VIBRAPHONE
2694,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.F3.L.wav,21,VIBRAPHONE
2695,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.F3.R.wav,21,VIBRAPHONE
2696,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.F4.L.wav,21,VIBRAPHONE
2697,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.F4.R.wav,21,VIBRAPHONE
2698,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.F5.L.wav,21,VIBRAPHONE
2699,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.F5.R.wav,21,VIBRAPHONE
2700,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.F6.L.wav,21,VIBRAPHONE
2701,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.F6.R.wav,21,VIBRAPHONE
2702,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.G3.L.wav,21,VIBRAPHONE
2703,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.G3.R.wav,21,VIBRAPHONE
2704,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.G4.L.wav,21,VIBRAPHONE
2705,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.G4.R.wav,21,VIBRAPHONE
2706,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.G5.L.wav,21,VIBRAPHONE
2707,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.G5.R.wav,21,VIBRAPHONE
2708,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.Gb3.L.wav,21,VIBRAPHONE
2709,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.Gb3.R.wav,21,VIBRAPHONE
2710,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.Gb4.L.wav,21,VIBRAPHONE
2711,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.Gb4.R.wav,21,VIBRAPHONE
2712,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.Gb5.L.wav,21,VIBRAPHONE
2713,C:\Users\Landon\Documents\audioWAV\Vibraphone.sustain.Gb5.R.wav,21,VIBRAPHONE
2714,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulA.A4.L.wav,22,VIOLA
2715,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulA.A4.R.wav,22,VIOLA
2716,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulA.A5.L.wav,22,VIOLA
2717,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulA.A5.R.wav,22,VIOLA
2718,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulA.A6.L.wav,22,VIOLA
2719,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulA.A6.R.wav,22,VIOLA
2720,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulA.Ab5.L.wav,22,VIOLA
2721,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulA.Ab5.R.wav,22,VIOLA
2722,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulA.Ab6.L.wav,22,VIOLA
2723,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulA.Ab6.R.wav,22,VIOLA
2724,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulA.B4.L.wav,22,VIOLA
2725,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulA.B4.R.wav,22,VIOLA
2726,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulA.B5.L.wav,22,VIOLA
2727,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulA.B5.R.wav,22,VIOLA
2728,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulA.Bb4.L.wav,22,VIOLA
2729,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulA.Bb4.R.wav,22,VIOLA
2730,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulA.Bb5.L.wav,22,VIOLA
2731,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulA.Bb5.R.wav,22,VIOLA
2732,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulA.C5.L.wav,22,VIOLA
2733,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulA.C5.R.wav,22,VIOLA
2734,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulA.C6.L.wav,22,VIOLA
2735,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulA.C6.R.wav,22,VIOLA
2736,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulA.D5.L.wav,22,VIOLA
2737,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulA.D5.R.wav,22,VIOLA
2738,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulA.D6.L.wav,22,VIOLA
2739,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulA.D6.R.wav,22,VIOLA
2740,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulA.Db5.L.wav,22,VIOLA
2741,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulA.Db5.R.wav,22,VIOLA
2742,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulA.Db6.L.wav,22,VIOLA
2743,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulA.Db6.R.wav,22,VIOLA
2744,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulA.E5.L.wav,22,VIOLA
2745,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulA.E5.R.wav,22,VIOLA
2746,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulA.E6.L.wav,22,VIOLA
2747,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulA.E6.R.wav,22,VIOLA
2748,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulA.Eb5.L.wav,22,VIOLA
2749,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulA.Eb5.R.wav,22,VIOLA
2750,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulA.Eb6.L.wav,22,VIOLA
2751,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulA.Eb6.R.wav,22,VIOLA
2752,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulA.F5.L.wav,22,VIOLA
2753,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulA.F5.R.wav,22,VIOLA
2754,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulA.F6.L.wav,22,VIOLA
2755,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulA.F6.R.wav,22,VIOLA
2756,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulA.G5.L.wav,22,VIOLA
2757,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulA.G5.R.wav,22,VIOLA
2758,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulA.G6.L.wav,22,VIOLA
2759,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulA.G6.R.wav,22,VIOLA
2760,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulA.Gb5.L.wav,22,VIOLA
2761,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulA.Gb5.R.wav,22,VIOLA
2762,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulA.Gb6.L.wav,22,VIOLA
2763,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulA.Gb6.R.wav,22,VIOLA
2764,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulC.A3.L.wav,22,VIOLA
2765,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulC.A3.R.wav,22,VIOLA
2766,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulC.A4.L.wav,22,VIOLA
2767,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulC.A4.R.wav,22,VIOLA
2768,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulC.Ab3.L.wav,22,VIOLA
2769,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulC.Ab3.R.wav,22,VIOLA
2770,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulC.Ab4.L.wav,22,VIOLA
2771,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulC.Ab4.R.wav,22,VIOLA
2772,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulC.B3.L.wav,22,VIOLA
2773,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulC.B3.R.wav,22,VIOLA
2774,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulC.B4.L.wav,22,VIOLA
2775,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulC.B4.R.wav,22,VIOLA
2776,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulC.Bb3.L.wav,22,VIOLA
2777,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulC.Bb3.R.wav,22,VIOLA
2778,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulC.Bb4.L.wav,22,VIOLA
2779,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulC.Bb4.R.wav,22,VIOLA
2780,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulC.C3.L.wav,22,VIOLA
2781,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulC.C3.R.wav,22,VIOLA
2782,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulC.C4.L.wav,22,VIOLA
2783,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulC.C4.R.wav,22,VIOLA
2784,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulC.C5.L.wav,22,VIOLA
2785,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulC.C5.R.wav,22,VIOLA
2786,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulC.D3.L.wav,22,VIOLA
2787,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulC.D3.R.wav,22,VIOLA
2788,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulC.D4.L.wav,22,VIOLA
2789,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulC.D4.R.wav,22,VIOLA
2790,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulC.Db3.L.wav,22,VIOLA
2791,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulC.Db3.R.wav,22,VIOLA
2792,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulC.Db4.L.wav,22,VIOLA
2793,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulC.Db4.R.wav,22,VIOLA
2794,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulC.E3.L.wav,22,VIOLA
2795,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulC.E3.R.wav,22,VIOLA
2796,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulC.E4.L.wav,22,VIOLA
2797,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulC.E4.R.wav,22,VIOLA
2798,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulC.Eb3.L.wav,22,VIOLA
2799,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulC.Eb3.R.wav,22,VIOLA
2800,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulC.Eb4.L.wav,22,VIOLA
2801,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulC.Eb4.R.wav,22,VIOLA
2802,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulC.F3.L.wav,22,VIOLA
2803,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulC.F3.R.wav,22,VIOLA
2804,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulC.F4.L.wav,22,VIOLA
2805,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulC.F4.R.wav,22,VIOLA
2806,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulC.G3.L.wav,22,VIOLA
2807,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulC.G3.R.wav,22,VIOLA
2808,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulC.G4.L.wav,22,VIOLA
2809,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulC.G4.R.wav,22,VIOLA
2810,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulC.Gb3.L.wav,22,VIOLA
2811,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulC.Gb3.R.wav,22,VIOLA
2812,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulC.Gb4.L.wav,22,VIOLA
2813,C:\Users\Landon\Documents\audioWAV\Viola.arco.sulC.Gb4.R.wav,22,VIOLA
