	Filenames	Class
1934	Viola.arco.sulD.G4.L.wav	18
1935	Viola.arco.sulD.G4.R.wav	18
1936	Viola.arco.sulD.G5.L.wav	18
1937	Viola.arco.sulD.G5.R.wav	18
1938	Viola.arco.sulD.Gb4.L.wav	18
1939	Viola.arco.sulD.Gb4.R.wav	18
1940	Viola.arco.sulD.Gb5.L.wav	18
1941	Viola.arco.sulD.Gb5.R.wav	18
1942	Viola.arco.sulG.A3.L.wav	18
1943	Viola.arco.sulG.A3.R.wav	18
1944	Viola.arco.sulG.A4.L.wav	18
1945	Viola.arco.sulG.A4.R.wav	18
1946	Viola.arco.sulG.Ab3.L.wav	18
1947	Viola.arco.sulG.Ab3.R.wav	18
1948	Viola.arco.sulG.Ab4.L.wav	18
1949	Viola.arco.sulG.Ab4.R.wav	18
1950	Viola.arco.sulG.B3.L.wav	18
1951	Viola.arco.sulG.B3.R.wav	18
1952	Viola.arco.sulG.B4.L.wav	18
1953	Viola.arco.sulG.B4.R.wav	18
1954	Viola.arco.sulG.Bb3.L.wav	18
1955	Viola.arco.sulG.Bb3.R.wav	18
1956	Viola.arco.sulG.Bb4.L.wav	18
1957	Viola.arco.sulG.Bb4.R.wav	18
1958	Viola.arco.sulG.C4.L.wav	18
1959	Viola.arco.sulG.C4.R.wav	18
1960	Viola.arco.sulG.C5.L.wav	18
1961	Viola.arco.sulG.C5.R.wav	18
1962	Viola.arco.sulG.D4.L.wav	18
1963	Viola.arco.sulG.D4.R.wav	18
1964	Viola.arco.sulG.D5.L.wav	18
1965	Viola.arco.sulG.D5.R.wav	18
1966	Viola.arco.sulG.Db4.L.wav	18
1967	Viola.arco.sulG.Db4.R.wav	18
1968	Viola.arco.sulG.Db5.L.wav	18
1969	Viola.arco.sulG.Db5.R.wav	18
1970	Viola.arco.sulG.E4.L.wav	18
1971	Viola.arco.sulG.E4.R.wav	18
1972	Viola.arco.sulG.E5.L.wav	18
1973	Viola.arco.sulG.E5.R.wav	18
1974	Viola.arco.sulG.Eb4.L.wav	18
1975	Viola.arco.sulG.Eb4.R.wav	18
1976	Viola.arco.sulG.Eb5.L.wav	18
1977	Viola.arco.sulG.Eb5.R.wav	18
1978	Viola.arco.sulG.F4.L.wav	18
1979	Viola.arco.sulG.F4.R.wav	18
1980	Viola.arco.sulG.F5.L.wav	18
1981	Viola.arco.sulG.F5.R.wav	18
1982	Viola.arco.sulG.G3.L.wav	18
1983	Viola.arco.sulG.G3.R.wav	18
1984	Viola.arco.sulG.G4.L.wav	18
1985	Viola.arco.sulG.G4.R.wav	18
1986	Viola.arco.sulG.G5.L.wav	18
1987	Viola.arco.sulG.G5.R.wav	18
1988	Viola.arco.sulG.Gb4.L.wav	18
1989	Viola.arco.sulG.Gb4.R.wav	18
1990	Viola.arco.sulG.Gb5.L.wav	18
1991	Viola.arco.sulG.Gb5.R.wav	18
1992	Violin.arco.sulA.A4.L.wav	19
1993	Violin.arco.sulA.A4.R.wav	19
1994	Violin.arco.sulA.A5.L.wav	19
1995	Violin.arco.sulA.A5.R.wav	19
1996	Violin.arco.sulA.Ab5.L.wav	19
1997	Violin.arco.sulA.Ab5.R.wav	19
1998	Violin.arco.sulA.Ab6.L.wav	19
1999	Violin.arco.sulA.Ab6.R.wav	19
2000	Violin.arco.sulA.B4.L.wav	19
2001	Violin.arco.sulA.B4.R.wav	19
2002	Violin.arco.sulA.B5.L.wav	19
2003	Violin.arco.sulA.B5.R.wav	19
2004	Violin.arco.sulA.Bb4.L.wav	19
2005	Violin.arco.sulA.Bb4.R.wav	19
2006	Violin.arco.sulA.C5.L.wav	19
2007	Violin.arco.sulA.C5.R.wav	19
2008	Violin.arco.sulA.C6.L.wav	19
2009	Violin.arco.sulA.C6.R.wav	19
2010	Violin.arco.sulA.D5.L.wav	19
2011	Violin.arco.sulA.D5.R.wav	19
2012	Violin.arco.sulA.D6.L.wav	19
2013	Violin.arco.sulA.D6.R.wav	19
2014	Violin.arco.sulA.Db5.L.wav	19
2015	Violin.arco.sulA.Db5.R.wav	19
2016	Violin.arco.sulA.Db6.L.wav	19
2017	Violin.arco.sulA.Db6.R.wav	19
2018	Violin.arco.sulA.E5.L.wav	19
2019	Violin.arco.sulA.E5.R.wav	19
2020	Violin.arco.sulA.E6.L.wav	19
2021	Violin.arco.sulA.E6.R.wav	19
2022	Violin.arco.sulA.Eb5.L.wav	19
2023	Violin.arco.sulA.Eb5.R.wav	19
2024	Violin.arco.sulA.Eb6.L.wav	19
2025	Violin.arco.sulA.Eb6.R.wav	19
2026	Violin.arco.sulA.F5.L.wav	19
2027	Violin.arco.sulA.F5.R.wav	19
2028	Violin.arco.sulA.F6.L.wav	19
2029	Violin.arco.sulA.F6.R.wav	19
2030	Violin.arco.sulA.G5.L.wav	19
2031	Violin.arco.sulA.G5.R.wav	19
2032	Violin.arco.sulA.G6.L.wav	19
2033	Violin.arco.sulA.G6.R.wav	19
2034	Violin.arco.sulA.Gb5.L.wav	19
2035	Violin.arco.sulA.Gb5.R.wav	19
2036	Violin.arco.sulA.Gb6.L.wav	19
2037	Violin.arco.sulA.Gb6.R.wav	19
2038	Violin.arco.sulD.A4.L.wav	19
2039	Violin.arco.sulD.A4.R.wav	19
2040	Violin.arco.sulD.A5.L.wav	19
2041	Violin.arco.sulD.A5.R.wav	19
2042	Violin.arco.sulD.Ab4.L.wav	19
2043	Violin.arco.sulD.Ab4.R.wav	19
2044	Violin.arco.sulD.Ab5.L.wav	19
2045	Violin.arco.sulD.Ab5.R.wav	19
2046	Violin.arco.sulD.B4.L.wav	19
2047	Violin.arco.sulD.B4.R.wav	19
2048	Violin.arco.sulD.B5.L.wav	19
2049	Violin.arco.sulD.B5.R.wav	19
2050	Violin.arco.sulD.Bb4.L.wav	19
2051	Violin.arco.sulD.Bb4.R.wav	19
2052	Violin.arco.sulD.Bb5.L.wav	19
2053	Violin.arco.sulD.Bb5.R.wav	19
2054	Violin.arco.sulD.C5.L.wav	19
2055	Violin.arco.sulD.C5.R.wav	19
2056	Violin.arco.sulD.C6.L.wav	19
2057	Violin.arco.sulD.C6.R.wav	19
2058	Violin.arco.sulD.D4.L.wav	19
2059	Violin.arco.sulD.D4.R.wav	19
2060	Violin.arco.sulD.D5.L.wav	19
2061	Violin.arco.sulD.D5.R.wav	19
2062	Violin.arco.sulD.Db5.L.wav	19
2063	Violin.arco.sulD.Db5.R.wav	19
2064	Violin.arco.sulD.E4.L.wav	19
2065	Violin.arco.sulD.E4.R.wav	19
2066	Violin.arco.sulD.E5.L.wav	19
2067	Violin.arco.sulD.E5.R.wav	19
2068	Violin.arco.sulD.Eb4.L.wav	19
2069	Violin.arco.sulD.Eb4.R.wav	19
2070	Violin.arco.sulD.Eb5.L.wav	19
2071	Violin.arco.sulD.Eb5.R.wav	19
2072	Violin.arco.sulD.F4.L.wav	19
2073	Violin.arco.sulD.F4.R.wav	19
2074	Violin.arco.sulD.F5.L.wav	19
2075	Violin.arco.sulD.F5.R.wav	19
2076	Violin.arco.sulD.G4.L.wav	19
2077	Violin.arco.sulD.G4.R.wav	19
2078	Violin.arco.sulD.G5.L.wav	19
2079	Violin.arco.sulD.G5.R.wav	19
2080	Violin.arco.sulD.Gb5.L.wav	19
2081	Violin.arco.sulD.Gb5.R.wav	19
2082	Violin.arco.sulE.A5.L.wav	19
2083	Violin.arco.sulE.A5.R.wav	19
2084	Violin.arco.sulE.A6.L.wav	19
2085	Violin.arco.sulE.A6.R.wav	19
2086	Violin.arco.sulE.Ab5.L.wav	19
2087	Violin.arco.sulE.Ab5.R.wav	19
2088	Violin.arco.sulE.Ab6.L.wav	19
2089	Violin.arco.sulE.Ab6.R.wav	19
2090	Violin.arco.sulE.B5.L.wav	19
2091	Violin.arco.sulE.B5.R.wav	19
2092	Violin.arco.sulE.B6.L.wav	19
2093	Violin.arco.sulE.B6.R.wav	19
2094	Violin.arco.sulE.Bb5.L.wav	19
2095	Violin.arco.sulE.Bb5.R.wav	19
2096	Violin.arco.sulE.Bb6.L.wav	19
2097	Violin.arco.sulE.Bb6.R.wav	19
2098	Violin.arco.sulE.C6.L.wav	19
2099	Violin.arco.sulE.C6.R.wav	19
2100	Violin.arco.sulE.C7.L.wav	19
2101	Violin.arco.sulE.C7.R.wav	19
2102	Violin.arco.sulE.D6.L.wav	19
2103	Violin.arco.sulE.D6.R.wav	19
2104	Violin.arco.sulE.D7.L.wav	19
2105	Violin.arco.sulE.D7.R.wav	19
2106	Violin.arco.sulE.Db6.L.wav	19
2107	Violin.arco.sulE.Db6.R.wav	19
2108	Violin.arco.sulE.Db7.L.wav	19
2109	Violin.arco.sulE.Db7.R.wav	19
2110	Violin.arco.sulE.E5.L.wav	19
2111	Violin.arco.sulE.E5.R.wav	19
2112	Violin.arco.sulE.E6.L.wav	19
2113	Violin.arco.sulE.E6.R.wav	19
2114	Violin.arco.sulE.E7.L.wav	19
2115	Violin.arco.sulE.E7.R.wav	19
2116	Violin.arco.sulE.Eb6.L.wav	19
2117	Violin.arco.sulE.Eb6.R.wav	19
2118	Violin.arco.sulE.Eb7.L.wav	19
2119	Violin.arco.sulE.Eb7.R.wav	19
2120	Violin.arco.sulE.F5.L.wav	19
2121	Violin.arco.sulE.F5.R.wav	19
2122	Violin.arco.sulE.F6.L.wav	19
2123	Violin.arco.sulE.F6.R.wav	19
2124	Violin.arco.sulE.G5.L.wav	19
2125	Violin.arco.sulE.G5.R.wav	19
2126	Violin.arco.sulE.G6.L.wav	19
2127	Violin.arco.sulE.G6.R.wav	19
2128	Violin.arco.sulE.Gb5.L.wav	19
2129	Violin.arco.sulE.Gb5.R.wav	19
2130	Violin.arco.sulE.Gb6.L.wav	19
2131	Violin.arco.sulE.Gb6.R.wav	19
2132	Violin.arco.sulG.A3.L.wav	19
2133	Violin.arco.sulG.A3.R.wav	19
2134	Violin.arco.sulG.A4.L.wav	19
2135	Violin.arco.sulG.A4.R.wav	19
2136	Violin.arco.sulG.Ab3.L.wav	19
2137	Violin.arco.sulG.Ab3.R.wav	19
2138	Violin.arco.sulG.Ab4.L.wav	19
2139	Violin.arco.sulG.Ab4.R.wav	19
2140	Violin.arco.sulG.B3.L.wav	19
2141	Violin.arco.sulG.B3.R.wav	19
2142	Violin.arco.sulG.B4.L.wav	19
2143	Violin.arco.sulG.B4.R.wav	19
2144	Violin.arco.sulG.Bb3.L.wav	19
2145	Violin.arco.sulG.Bb3.R.wav	19
2146	Violin.arco.sulG.Bb4.L.wav	19
2147	Violin.arco.sulG.Bb4.R.wav	19
2148	Violin.arco.sulG.C4.L.wav	19
2149	Violin.arco.sulG.C4.R.wav	19
2150	Violin.arco.sulG.C5.L.wav	19
2151	Violin.arco.sulG.C5.R.wav	19
2152	Violin.arco.sulG.D4.L.wav	19
2153	Violin.arco.sulG.D4.R.wav	19
2154	Violin.arco.sulG.D5.L.wav	19
2155	Violin.arco.sulG.D5.R.wav	19
2156	Violin.arco.sulG.Db4.L.wav	19
2157	Violin.arco.sulG.Db4.R.wav	19
2158	Violin.arco.sulG.Db5.L.wav	19
2159	Violin.arco.sulG.Db5.R.wav	19
2160	Violin.arco.sulG.E4.L.wav	19
2161	Violin.arco.sulG.E4.R.wav	19
2162	Violin.arco.sulG.Eb4.L.wav	19
2163	Violin.arco.sulG.Eb4.R.wav	19
2164	Violin.arco.sulG.F4.L.wav	19
2165	Violin.arco.sulG.F4.R.wav	19
2166	Violin.arco.sulG.G3.L.wav	19
2167	Violin.arco.sulG.G3.R.wav	19
2168	Violin.arco.sulG.G4.L.wav	19
2169	Violin.arco.sulG.G4.R.wav	19
2170	Violin.arco.sulG.Gb4.L.wav	19
2171	Violin.arco.sulG.Gb4.R.wav	19
