,Filepath,Label,Prediction
58,C:\Users\Landon\Documents\audioWAV2\TRUMPET.E5.05.pianissimo.normal.wav,27,27
59,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Ds5.15.piano.normal.wav,4,11
60,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.E1.phrase.mezzoforte.consord.wav,3,3
61,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.G3.15.mezzoforte.normal.wav,19,19
62,C:\Users\Landon\Documents\audioWAV2\FLUTE.E6.15.pianissimo.normal.wav,16,16
63,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.C5.1.piano.normal.wav,19,6
64,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.G3.1.forte.normal.wav,15,15
65,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.As2.025.piano.normal.wav,19,28
66,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.B0.1.fortissimo.normal.wav,12,28
67,C:\Users\Landon\Documents\audioWAV2\BANJO.Cs3.verylong.forte.normal.wav,2,2
68,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.C5.1.mezzoforte.normal.wav,4,4
69,C:\Users\Landon\Documents\audioWAV2\CELLO.Fs3.15.piano.arconormal.wav,10,10
70,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.Fs3.025.mezzoforte.normal.wav,15,15
71,C:\Users\Landon\Documents\audioWAV2\OBOE.C6.025.mezzoforte.normal.wav,22,22
72,C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulE.Eb7.R.wav,31,16
73,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.F1.15.mezzoforte.normal.wav,12,12
74,C:\Users\Landon\Documents\audioWAV1\Flute.nonvib.D5.R.wav,16,16
75,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.D4.15.forte.normal.wav,15,15
76,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.G1.15.mezzoforte.arconormal.wav,3,3
77,C:\Users\Landon\Documents\audioWAV2\TROMBONE.Cs4.1.forte.normal.wav,26,26
78,C:\Users\Landon\Documents\audioWAV2\FLUTE.B4.1.mezzoforte.normal.wav,16,16
79,C:\Users\Landon\Documents\audioWAV2\CELLO.Cs5.15.fortissimo.arconormal.wav,10,10
80,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.A4.15.piano.normal.wav,4,4
81,C:\Users\Landon\Documents\audioWAV2\TUBA.As1.15.fortissimo.normal.wav,28,28
82,C:\Users\Landon\Documents\audioWAV2\FLUTE.G5.phrase.mezzoforte.tenuto.wav,16,16
83,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.A5.15.piano.normal.wav,23,23
84,C:\Users\Landon\Documents\audioWAV2\VIOLA.B5.15.fortissimo.arconormal.wav,30,30
85,C:\Users\Landon\Documents\audioWAV2\BASSOON.Fs3.15.forte.normal.wav,6,6
86,C:\Users\Landon\Documents\audioWAV2\BASSOON.As3.verylong.crescdecresc.normal.wav,6,6
87,C:\Users\Landon\Documents\audioWAV2\BASSOON.A2.1.piano.normal.wav,6,6
88,C:\Users\Landon\Documents\audioWAV2\CELLO.Fs3.1.mezzopiano.nonvibrato.wav,10,30
89,C:\Users\Landon\Documents\audioWAV2\TUBA.Ds2.15.pianissimo.normal.wav,28,28
90,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.B4.15.forte.normal.wav,4,4
91,C:\Users\Landon\Documents\audioWAV2\OBOE.G4.025.piano.normal.wav,22,22
92,C:\Users\Landon\Documents\audioWAV2\VIOLA.Gs3.1.mezzoforte.arcominortrill.wav,30,30
93,C:\Users\Landon\Documents\audioWAV2\VIOLIN.Cs7.05.forte.arconormal.wav,31,31
94,C:\Users\Landon\Documents\audioWAV2\TUBA.F3.025.forte.normal.wav,28,28
95,C:\Users\Landon\Documents\audioWAV2\CELLO.G5.05.fortissimo.arconormal.wav,10,30
96,C:\Users\Landon\Documents\audioWAV2\CELLO.A2.025.fortissimo.arconormal.wav,10,10
97,C:\Users\Landon\Documents\audioWAV2\GUITAR.D5.verylong.piano.harmonics.wav,17,17
98,C:\Users\Landon\Documents\audioWAV1\BassFlute.Db4.R.wav,5,5
99,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.D4.05.pianissimo.subtone.wav,23,28
100,C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulD.B3.L.wav,10,10
101,C:\Users\Landon\Documents\audioWAV2\FLUTE.G6.025.mezzopiano.normal.wav,16,11
102,C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulG.Bb2.R.wav,3,3
103,C:\Users\Landon\Documents\audioWAV2\CLARINET.Fs5.025.pianissimo.normal.wav,11,11
104,C:\Users\Landon\Documents\audioWAV2\TRUMPET.C6.05.forte.normal.wav,27,27
105,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.Gs3.1.forte.normal.wav,12,12
106,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.Fs3.025.fortissimo.arconormal.wav,3,3
107,C:\Users\Landon\Documents\audioWAV2\CLARINET.Ds3.1.piano.normal.wav,11,11
108,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.Gs3.15.mezzoforte.normal.wav,15,15
109,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.As2.05.fortissimo.normal.wav,12,12
110,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.C2.phrase.mezzoforte.staccato.wav,12,12
111,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.Ds2.1.forte.arconormal.wav,3,3
112,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.F2.1.mezzopiano.arconormal.wav,3,3
113,C:\Users\Landon\Documents\audioWAV1\bells.plastic.E7.R.wav,9,9
114,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.D5.025.mezzoforte.normal.wav,4,4
115,C:\Users\Landon\Documents\audioWAV2\OBOE.As6.05.piano.normal.wav,22,11
116,C:\Users\Landon\Documents\audioWAV1\BassClarinet.Gb5.L.wav,4,14
117,C:\Users\Landon\Documents\audioWAV2\TRUMPET.Cs5.1.forte.normal.wav,27,27
118,C:\Users\Landon\Documents\audioWAV2\FLUTE.D5.05.forte.normal.wav,16,16
119,C:\Users\Landon\Documents\audioWAV1\Xylophone.rosewood.Eb5.R.wav,32,32
120,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Cs3.1.pianissimo.normal.wav,4,4
121,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.F4.1.piano.normal.wav,23,23
122,C:\Users\Landon\Documents\audioWAV2\FLUTE.E5.1.mezzopiano.normal.wav,16,16
123,C:\Users\Landon\Documents\audioWAV1\Flute.vib.Eb5.R.wav,16,30
124,C:\Users\Landon\Documents\audioWAV2\FLUTE.Ds5.15.mezzopiano.normal.wav,16,16
125,C:\Users\Landon\Documents\audioWAV2\VIOLA.F6.1.piano.arconormal.wav,30,30
126,C:\Users\Landon\Documents\audioWAV1\Marimba.yarn.G2.L.wav,21,21
127,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Fs2.1.mezzoforte.normal.wav,4,10
128,C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulE.C6.L.wav,31,31
129,C:\Users\Landon\Documents\audioWAV2\FLUTE.F4.15.forte.normal.wav,16,16
130,C:\Users\Landon\Documents\audioWAV2\FLUTE.Ds7.15.forte.normal.wav,16,16
131,C:\Users\Landon\Documents\audioWAV1\Tuba.Eb1.L.wav,28,28
132,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.B4.phrase.mezzoforte.tenuto.wav,15,15
133,C:\Users\Landon\Documents\audioWAV1\EbClarinet.A4.L.wav,14,14
134,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.B4.05.mezzoforte.normal.wav,15,15
135,C:\Users\Landon\Documents\audioWAV1\Tuba.C3.L.wav,28,28
136,C:\Users\Landon\Documents\audioWAV2\TUBA.Gs2.05.fortissimo.normal.wav,28,28
137,C:\Users\Landon\Documents\audioWAV1\Xylophone.rosewood.G5.L.wav,32,32
138,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.As4.1.mezzoforte.normal.wav,4,11
139,C:\Users\Landon\Documents\audioWAV2\TRUMPET.Cs4.1.pianissimo.normal.wav,27,30
140,C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulC.Eb1.L.wav,3,3
141,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.C2.phrase.mezzoforte.tonguedslur.wav,12,12
142,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.Ds3.05.mezzoforte.normal.wav,12,12
143,C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulG.E3.R.wav,10,10
144,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.D3.15.pianissimo.normal.wav,4,4
145,C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulC.F3.R.wav,10,3
146,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.Cs2.025.fortissimo.normal.wav,12,12
147,C:\Users\Landon\Documents\audioWAV2\CELLO.G2.phrase.mezzoforte.arcospiccato.wav,10,10
148,C:\Users\Landon\Documents\audioWAV2\BASSOON.Cs3.05.piano.normal.wav,6,6
149,C:\Users\Landon\Documents\audioWAV2\TUBA.Ds4.05.mezzopiano.normal.wav,28,28
150,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.Ds4.15.mezzoforte.arconormal.wav,3,10
151,C:\Users\Landon\Documents\audioWAV2\OBOE.C5.025.mezzoforte.normal.wav,22,22
152,C:\Users\Landon\Documents\audioWAV2\FLUTE.B5.05.mezzoforte.normal.wav,16,30
153,C:\Users\Landon\Documents\audioWAV1\AltoFlute.vib.E5.L.wav,0,0
154,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.C3.025.mezzopiano.arconormal.wav,3,3
155,C:\Users\Landon\Documents\audioWAV2\FLUTE.D6.025.forte.normal.wav,16,16
156,C:\Users\Landon\Documents\audioWAV2\VIOLA.B4.1.pianissimo.arconormal.wav,30,30
157,C:\Users\Landon\Documents\audioWAV2\OBOE.B5.15.forte.normal.wav,22,22
158,C:\Users\Landon\Documents\audioWAV2\FLUTE.C6.05.mezzoforte.normal.wav,16,10
159,C:\Users\Landon\Documents\audioWAV2\CELLO.C5.05.forte.arconormal.wav,10,27
160,C:\Users\Landon\Documents\audioWAV2\OBOE.Cs6.1.mezzoforte.normal.wav,22,22
161,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.A3.1.moltopianissimo.arconormal.wav,3,30
162,C:\Users\Landon\Documents\audioWAV2\TROMBONE.Gs2.long.fortissimo.normal.wav,26,26
163,C:\Users\Landon\Documents\audioWAV2\CLARINET.D5.1.pianissimo.normal.wav,11,11
164,C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulG.Db4.R.wav,30,30
165,C:\Users\Landon\Documents\audioWAV2\VIOLA.E5.1.fortissimo.snappizz.wav,30,31
166,C:\Users\Landon\Documents\audioWAV2\VIOLA.B6.025.fortissimo.arconormal.wav,30,11
167,C:\Users\Landon\Documents\audioWAV2\TUBA.A1.025.mezzoforte.normal.wav,28,28
168,C:\Users\Landon\Documents\audioWAV1\Marimba.rubber.Eb4.R.wav,21,21
169,C:\Users\Landon\Documents\audioWAV2\FLUTE.Ds5.025.mezzopiano.normal.wav,16,16
170,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.C3.phrase.mezzoforte.staccatissimo.wav,12,12
171,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.G2.verylong.crescdecresc.normal.wav,12,4
172,C:\Users\Landon\Documents\audioWAV2\VIOLA.C3.phrase.mezzoforte.arcodetache.wav,30,30
173,C:\Users\Landon\Documents\audioWAV1\Flute.vib.C4.L.wav,16,5
174,C:\Users\Landon\Documents\audioWAV2\BASSOON.B3.1.mezzoforte.normal.wav,6,6
175,C:\Users\Landon\Documents\audioWAV2\VIOLIN.A3.1.fortissimo.arconormal.wav,31,31
176,C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulD.F4.R.wav,31,30
177,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.Gs3.15.piano.normal.wav,15,15
178,C:\Users\Landon\Documents\audioWAV2\CELLO.C2.phrase.piano.pizznormal.wav,10,17
179,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.As5.025.mezzoforte.normal.wav,15,15
180,C:\Users\Landon\Documents\audioWAV2\TRUMPET.Gs3.15.fortissimo.normal.wav,27,27
181,C:\Users\Landon\Documents\audioWAV2\FLUTE.B5.05.mezzopiano.normal.wav,16,30
182,C:\Users\Landon\Documents\audioWAV2\TRUMPET.A3.025.fortissimo.normal.wav,27,27
183,C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulE.E1.R.wav,3,3
184,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.F2.long.forte.tremolo.wav,12,12
185,C:\Users\Landon\Documents\audioWAV2\TRUMPET.F5.1.fortissimo.normal.wav,27,27
186,C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulC.E2.R.wav,10,10
187,C:\Users\Landon\Documents\audioWAV2\MANDOLIN.E5.verylong.piano.tremolo.wav,20,20
188,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.Cs2.025.forte.arconormal.wav,3,3
189,C:\Users\Landon\Documents\audioWAV1\SopSax.vib.E4.L.wav,24,24
190,C:\Users\Landon\Documents\audioWAV1\BassClarinet.Eb2.R.wav,4,23
191,C:\Users\Landon\Documents\audioWAV2\BASSOON.Cs5.05.piano.normal.wav,6,16
192,C:\Users\Landon\Documents\audioWAV2\FLUTE.Gs6.15.mezzoforte.normal.wav,16,16
193,C:\Users\Landon\Documents\audioWAV2\VIOLA.As3.025.piano.arconormal.wav,30,16
194,C:\Users\Landon\Documents\audioWAV1\BassClarinet.A5.L.wav,4,4
195,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Ds2.025.piano.normal.wav,4,4
196,C:\Users\Landon\Documents\audioWAV1\Flute.vib.E4.L.wav,16,16
197,C:\Users\Landon\Documents\audioWAV2\TUBA.Fs2.1.fortissimo.normal.wav,28,28
198,C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulD.C6.R.wav,31,31
199,C:\Users\Landon\Documents\audioWAV2\BASSOON.As2.15.piano.normal.wav,6,6
200,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.Gs1.05.pianissimo.arconormal.wav,3,28
201,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.As4.025.forte.normal.wav,15,15
202,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.D2.15.mezzoforte.normal.wav,12,12
203,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.G1.long.forte.minortrill.wav,12,12
204,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.G3.025.fortissimo.normal.wav,23,23
205,C:\Users\Landon\Documents\audioWAV2\CLARINET.Ds6.05.piano.normal.wav,11,11
206,C:\Users\Landon\Documents\audioWAV1\AltoSax.vib.Bb4.L.wav,1,1
207,C:\Users\Landon\Documents\audioWAV2\BASSOON.Ds5.1.forte.normal.wav,6,6
208,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.E1.verylong.crescdecresc.normal.wav,12,12
209,C:\Users\Landon\Documents\audioWAV2\CELLO.B4.1.forte.arconormal.wav,10,10
210,C:\Users\Landon\Documents\audioWAV2\TUBA.As2.15.forte.normal.wav,28,28
211,C:\Users\Landon\Documents\audioWAV1\Flute.nonvib.E6.L.wav,16,16
212,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.Cs5.15.mezzopiano.normal.wav,15,15
213,C:\Users\Landon\Documents\audioWAV2\VIOLIN.B5.025.pianissimo.arcocollegnotratto.wav,31,31
214,C:\Users\Landon\Documents\audioWAV2\CLARINET.Cs4.1.fortissimo.normal.wav,11,11
215,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.D4.1.mezzoforte.arconormal.wav,3,10
216,C:\Users\Landon\Documents\audioWAV2\OBOE.B3.05.piano.normal.wav,22,22
217,C:\Users\Landon\Documents\audioWAV2\VIOLA.B5.025.pianissimo.arconormal.wav,30,30
218,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.Ds2.025.fortissimo.arconormal.wav,3,3
219,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.C6.025.fortissimo.normal.wav,23,23
220,C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulG.Gb3.R.wav,10,10
221,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.B3.05.fortissimo.normal.wav,12,11
222,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Cs2.025.fortissimo.normal.wav,4,4
223,C:\Users\Landon\Documents\audioWAV2\FLUTE.B6.15.piano.normal.wav,16,16
224,C:\Users\Landon\Documents\audioWAV2\VIOLIN.A4.phrase.forte.arcostaccato.wav,31,31
225,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.D3.15.piano.normal.wav,12,12
226,C:\Users\Landon\Documents\audioWAV2\VIOLIN.C4.15.fortissimo.arconormal.wav,31,31
227,C:\Users\Landon\Documents\audioWAV2\OBOE.D4.1.forte.majortrill.wav,22,11
228,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.F3.025.forte.normal.wav,23,23
229,C:\Users\Landon\Documents\audioWAV2\TUBA.A3.1.mezzoforte.normal.wav,28,28
230,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.A3.15.fortissimo.normal.wav,15,15
231,C:\Users\Landon\Documents\audioWAV2\TUBA.C3.1.mezzoforte.normal.wav,28,28
232,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.A3.1.piano.normal.wav,23,6
233,C:\Users\Landon\Documents\audioWAV2\TRUMPET.E4.1.forte.normal.wav,27,27
234,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.F5.025.forte.normal.wav,15,15
235,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Ds4.phrase.mezzoforte.tenuto.wav,23,23
236,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.G3.025.mezzoforte.staccato.wav,4,4
237,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.A3.1.mezzopiano.arconormal.wav,3,3
238,C:\Users\Landon\Documents\audioWAV2\TRUMPET.B4.05.pianissimo.normal.wav,27,10
239,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.D3.verylong.mezzopiano.harmonic.wav,4,4
240,C:\Users\Landon\Documents\audioWAV2\FLUTE.As6.05.piano.normal.wav,16,16
241,C:\Users\Landon\Documents\audioWAV2\OBOE.F6.1.forte.majortrill.wav,22,16
242,C:\Users\Landon\Documents\audioWAV2\CELLO.A3.phrase.fortissimo.arcotremolo.wav,10,10
243,C:\Users\Landon\Documents\audioWAV2\TRUMPET.Gs4.phrase.crescdecresc.normal.wav,27,23
244,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.A3.15.pianissimo.normal.wav,4,4
245,C:\Users\Landon\Documents\audioWAV2\VIOLIN.As3.025.forte.arconormal.wav,31,31
246,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.F3.05.mezzoforte.normal.wav,19,28
247,C:\Users\Landon\Documents\audioWAV2\TROMBONE.Ds5.1.fortissimo.normal.wav,26,26
248,C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulC.B3.L.wav,10,10
249,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.C2.phrase.mezzoforte.legato.wav,12,12
250,C:\Users\Landon\Documents\audioWAV2\VIOLIN.Cs4.1.piano.arcosulponticello.wav,31,30
251,C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulC.C5.L.wav,30,30
252,C:\Users\Landon\Documents\audioWAV2\FLUTE.D6.05.mezzoforte.normal.wav,16,16
253,C:\Users\Landon\Documents\audioWAV2\VIOLA.C3.05.fortissimo.arconormal.wav,30,30
254,C:\Users\Landon\Documents\audioWAV2\OBOE.E5.05.forte.normal.wav,22,22
255,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.As3.025.fortissimo.normal.wav,23,23
0,C:\Users\Landon\Documents\audioWAV1\Vibraphone.shortsustain.Db6.L.wav,29,29
1,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.Gs3.05.pianissimo.normal.wav,15,15
2,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.As0.1.forte.normal.wav,12,28
3,C:\Users\Landon\Documents\audioWAV2\CELLO.Gs4.1.fortissimo.arconormal.wav,10,30
4,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Fs5.025.forte.normal.wav,23,23
5,C:\Users\Landon\Documents\audioWAV1\BbClarinet.Eb4.R.wav,8,8
6,C:\Users\Landon\Documents\audioWAV2\OBOE.E4.1.forte.minortrill.wav,22,27
7,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.E3.1.piano.normal.wav,15,15
8,C:\Users\Landon\Documents\audioWAV2\TUBA.As2.05.mezzoforte.normal.wav,28,28
9,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.Fs4.15.mezzopiano.arconormal.wav,3,10
10,C:\Users\Landon\Documents\audioWAV2\VIOLA.Ds4.1.fortissimo.arconormal.wav,30,30
11,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.A5.05.mezzopiano.normal.wav,15,15
12,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.B3.phrase.mezzoforte.tonguedslur.wav,15,15
13,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.Fs4.15.piano.normal.wav,19,6
14,C:\Users\Landon\Documents\audioWAV1\Bassoon.A3.L.wav,6,6
15,C:\Users\Landon\Documents\audioWAV2\TUBA.G3.05.piano.mute.wav,28,28
16,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.G1.long.forte.majortrill.wav,12,30
17,C:\Users\Landon\Documents\audioWAV2\CELLO.D2.1.fortissimo.arconormal.wav,10,10
18,C:\Users\Landon\Documents\audioWAV1\BassFlute.Db6.L.wav,5,5
19,C:\Users\Landon\Documents\audioWAV2\TUBA.G3.phrase.mezzoforte.tenuto.wav,28,28
20,C:\Users\Landon\Documents\audioWAV2\TUBA.Cs3.1.fortissimo.mute.wav,28,28
21,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.G3.15.forte.normal.wav,15,15
22,C:\Users\Landon\Documents\audioWAV1\Oboe.E4.L.wav,22,22
23,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.D4.15.pianissimo.normal.wav,15,15
24,C:\Users\Landon\Documents\audioWAV2\BASSOON.E3.05.forte.normal.wav,6,6
25,C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulG.B3.L.wav,31,31
26,C:\Users\Landon\Documents\audioWAV2\CLARINET.As3.025.forte.normal.wav,11,23
27,C:\Users\Landon\Documents\audioWAV2\FLUTE.F7.15.forte.normal.wav,16,16
28,C:\Users\Landon\Documents\audioWAV2\BASSOON.D5.05.fortissimo.normal.wav,6,6
29,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.A4.15.fortissimo.normal.wav,15,15
30,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.B2.025.mezzoforte.normal.wav,19,19
31,C:\Users\Landon\Documents\audioWAV1\Flute.vib.Db6.L.wav,16,16
32,C:\Users\Landon\Documents\audioWAV2\GUITAR.F3.verylong.piano.normal.wav,17,17
33,C:\Users\Landon\Documents\audioWAV2\TROMBONE.A4.15.piano.normal.wav,26,11
34,C:\Users\Landon\Documents\audioWAV1\Xylophone.hardrubber.Gb6.L.wav,32,32
35,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.Fs2.15.forte.arconormal.wav,3,3
36,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Fs4.05.piano.normal.wav,23,23
37,C:\Users\Landon\Documents\audioWAV1\Vibraphone.shortsustain.C4.R.wav,29,29
38,C:\Users\Landon\Documents\audioWAV2\FLUTE.Ds5.05.mezzoforte.normal.wav,16,16
39,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.F4.05.mezzopiano.normal.wav,15,15
40,C:\Users\Landon\Documents\audioWAV1\Vibraphone.bow.D6.R.wav,29,29
41,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.C5.05.forte.normal.wav,15,15
42,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.G4.05.fortissimo.normal.wav,4,4
43,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.As2.05.mezzopiano.arconormal.wav,3,3
44,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.Gs4.1.mezzopiano.normal.wav,15,15
45,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.G3.long.forte.majortrill.wav,12,12
46,C:\Users\Landon\Documents\audioWAV2\VIOLA.Ds4.15.mezzopiano.arconormal.wav,30,30
47,C:\Users\Landon\Documents\audioWAV1\BbClarinet.G5.R.wav,8,8
48,C:\Users\Landon\Documents\audioWAV2\OBOE.Fs5.15.fortissimo.normal.wav,22,22
49,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Ds2.1.fortissimo.normal.wav,4,4
50,C:\Users\Landon\Documents\audioWAV2\CLARINET.A5.025.fortissimo.normal.wav,11,11
51,C:\Users\Landon\Documents\audioWAV2\TROMBONE.Ds4.05.forte.normal.wav,26,26
52,C:\Users\Landon\Documents\audioWAV1\Vibraphone.shortsustain.A3.R.wav,29,29
53,C:\Users\Landon\Documents\audioWAV2\VIOLA.Gs3.05.fortissimo.arconormal.wav,30,30
54,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Ds4.025.mezzoforte.normal.wav,23,23
55,C:\Users\Landon\Documents\audioWAV2\CELLO.D4.15.mezzopiano.arconormal.wav,10,10
56,C:\Users\Landon\Documents\audioWAV2\TRUMPET.B5.verylong.fortissimo.normal.wav,27,22
57,C:\Users\Landon\Documents\audioWAV2\FLUTE.Cs4.05.mezzopiano.normal.wav,16,16
58,C:\Users\Landon\Documents\audioWAV2\FLUTE.E6.025.piano.normal.wav,16,16
59,C:\Users\Landon\Documents\audioWAV2\OBOE.F4.05.forte.normal.wav,22,22
60,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.Ds2.025.mezzoforte.normal.wav,12,28
61,C:\Users\Landon\Documents\audioWAV2\VIOLIN.Cs6.05.pianissimo.arconormal.wav,31,10
62,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.Cs4.025.pianissimo.normal.wav,15,15
63,C:\Users\Landon\Documents\audioWAV2\BASSOON.Cs5.05.mezzopiano.normal.wav,6,6
64,C:\Users\Landon\Documents\audioWAV2\TROMBONE.C4.025.mezzoforte.normal.wav,26,26
65,C:\Users\Landon\Documents\audioWAV2\FLUTE.F5.05.forte.normal.wav,16,16
66,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.Fs2.phrase.mezzoforte.arcodetache.wav,3,3
67,C:\Users\Landon\Documents\audioWAV1\Oboe.B4.L.wav,22,22
68,C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulA.A3.L.wav,3,30
69,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.A3.025.mezzoforte.normal.wav,15,15
70,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.E3.1.fortissimo.normal.wav,12,4
71,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.A1.15.mezzoforte.arconormal.wav,3,3
72,C:\Users\Landon\Documents\audioWAV2\VIOLA.F6.15.fortissimo.arconormal.wav,30,30
73,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.Cs4.15.forte.normal.wav,15,15
74,C:\Users\Landon\Documents\audioWAV1\Vibraphone.bow.Eb4.R.wav,29,29
75,C:\Users\Landon\Documents\audioWAV2\TRUMPET.A3.15.pianissimo.normal.wav,27,27
