,Filepath,Label,Prediction
61,C:\Users\Landon\Documents\audioWAV2\BASSOON.Cs5.1.forte.normal.wav,6,6
62,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.G4.15.mezzoforte.arconormal.wav,3,3
63,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.A4.15.pianissimo.normal.wav,15,15
64,C:\Users\Landon\Documents\audioWAV2\BASSOON.C2.1.piano.normal.wav,6,6
65,C:\Users\Landon\Documents\audioWAV2\VIOLA.Gs3.15.fortissimo.arconormal.wav,30,30
66,C:\Users\Landon\Documents\audioWAV2\TROMBONE.B4.15.pianissimo.normal.wav,26,27
67,C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulG.Gb4.R.wav,31,31
68,C:\Users\Landon\Documents\audioWAV1\Vibraphone.bow.E6.L.wav,29,29
69,C:\Users\Landon\Documents\audioWAV1\Oboe.Bb3.R.wav,22,22
70,C:\Users\Landon\Documents\audioWAV2\TRUMPET.As3.phrase.mezzoforte.nonlegato.wav,27,27
71,C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulC.F3.L.wav,30,30
72,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.Fs1.1.fortissimo.arconormal.wav,3,3
73,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.F3.05.fortissimo.normal.wav,15,15
74,C:\Users\Landon\Documents\audioWAV2\CELLO.G4.025.mezzopiano.arconormal.wav,10,30
75,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.A4.1.mezzoforte.normal.wav,15,15
76,C:\Users\Landon\Documents\audioWAV2\TUBA.Gs2.05.mezzopiano.normal.wav,28,28
77,C:\Users\Landon\Documents\audioWAV2\TRUMPET.A3.05.pianissimo.normal.wav,27,27
78,C:\Users\Landon\Documents\audioWAV1\Vibraphone.sustain.F6.R.wav,29,29
79,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.As2.025.fortissimo.normal.wav,12,12
80,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.G4.05.forte.arconormal.wav,3,3
81,C:\Users\Landon\Documents\audioWAV1\Vibraphone.shortsustain.E5.R.wav,29,29
82,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.D5.1.pianissimo.normal.wav,4,4
83,C:\Users\Landon\Documents\audioWAV2\TROMBONE.Gs3.05.fortissimo.normal.wav,26,26
84,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.C4.1.mezzoforte.normal.wav,12,12
85,C:\Users\Landon\Documents\audioWAV2\CLARINET.E3.05.forte.normal.wav,11,11
86,C:\Users\Landon\Documents\audioWAV2\TUBA.B0.long.fortissimo.normal.wav,28,28
87,C:\Users\Landon\Documents\audioWAV2\FLUTE.D7.025.forte.normal.wav,16,30
88,C:\Users\Landon\Documents\audioWAV2\VIOLIN.Cs5.025.piano.pizznormal.wav,31,23
89,C:\Users\Landon\Documents\audioWAV2\BASSOON.Cs3.verylong.crescdecresc.normal.wav,6,6
90,C:\Users\Landon\Documents\audioWAV2\VIOLA.D5.1.fortissimo.pizznormal.wav,30,30
91,C:\Users\Landon\Documents\audioWAV2\CELLO.Gs2.15.fortissimo.arconormal.wav,10,10
92,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.F4.1.pianissimo.normal.wav,15,15
93,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.Fs4.15.mezzoforte.normal.wav,15,15
94,C:\Users\Landon\Documents\audioWAV2\VIOLIN.Cs5.05.piano.arconormal.wav,31,31
95,C:\Users\Landon\Documents\audioWAV2\MANDOLIN.As3.verylong.piano.normal.wav,20,20
96,C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulG.G3.L.wav,10,10
97,C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulE.Eb2.L.wav,3,3
98,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.B3.025.fortissimo.normal.wav,15,15
99,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.As3.05.fortissimo.arconormal.wav,3,3
100,C:\Users\Landon\Documents\audioWAV1\Marimba.rubber.G3.R.wav,21,21
101,C:\Users\Landon\Documents\audioWAV2\TROMBONE.Fs2.05.piano.normal.wav,26,26
102,C:\Users\Landon\Documents\audioWAV2\FLUTE.B6.long.fortissimo.minortrill.wav,16,16
103,C:\Users\Landon\Documents\audioWAV2\BASSOON.Fs3.025.piano.normal.wav,6,6
104,C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulD.B4.R.wav,30,30
105,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.F5.05.piano.normal.wav,23,15
106,C:\Users\Landon\Documents\audioWAV2\VIOLA.B5.05.piano.arconormal.wav,30,30
107,C:\Users\Landon\Documents\audioWAV2\VIOLA.Fs6.05.forte.arconormal.wav,30,30
108,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Ds2.15.pianissimo.normal.wav,4,12
109,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.E5.1.pianissimo.normal.wav,23,4
110,C:\Users\Landon\Documents\audioWAV1\AltoSax.vib.Gb5.L.wav,1,1
111,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.Fs3.025.forte.arconormal.wav,3,3
112,C:\Users\Landon\Documents\audioWAV1\Marimba.yarn.A6.R.wav,21,21
113,C:\Users\Landon\Documents\audioWAV2\TRUMPET.F5.verylong.fortissimo.normal.wav,27,10
114,C:\Users\Landon\Documents\audioWAV2\CLARINET.Ds3.05.forte.normal.wav,11,11
115,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.C3.025.forte.normal.wav,4,4
116,C:\Users\Landon\Documents\audioWAV2\VIOLA.Gs3.025.mezzopiano.arconormal.wav,30,30
117,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.G5.05.pianissimo.normal.wav,4,4
118,C:\Users\Landon\Documents\audioWAV2\CELLO.C2.phrase.mezzoforte.arcospiccato.wav,10,10
119,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.B2.15.mezzoforte.normal.wav,12,12
120,C:\Users\Landon\Documents\audioWAV2\TUBA.Gs2.1.mezzopiano.mute.wav,28,28
121,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.A3.15.forte.normal.wav,15,15
122,C:\Users\Landon\Documents\audioWAV2\FLUTE.C6.1.mezzopiano.normal.wav,16,22
123,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.F4.025.mezzoforte.normal.wav,15,15
124,C:\Users\Landon\Documents\audioWAV2\OBOE.Cs4.15.forte.normal.wav,22,22
125,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.B3.05.piano.normal.wav,23,23
126,C:\Users\Landon\Documents\audioWAV2\OBOE.Cs5.phrase.mezzoforte.tonguedslur.wav,22,22
127,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.A3.15.forte.normal.wav,12,19
128,C:\Users\Landon\Documents\audioWAV1\SopSax.vib.Ab3.L.wav,24,24
129,C:\Users\Landon\Documents\audioWAV2\TUBA.As2.1.fortissimo.normal.wav,28,28
130,C:\Users\Landon\Documents\audioWAV1\AltoFlute.vib.Eb5.L.wav,0,0
131,C:\Users\Landon\Documents\audioWAV2\BASSOON.Ds3.025.fortissimo.normal.wav,6,6
132,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.F4.025.mezzoforte.arconormal.wav,3,3
133,C:\Users\Landon\Documents\audioWAV2\TROMBONE.As2.1.pianissimo.normal.wav,26,19
134,C:\Users\Landon\Documents\audioWAV2\VIOLIN.Cs6.1.fortissimo.arconormal.wav,31,31
135,C:\Users\Landon\Documents\audioWAV2\BASSOON.D2.05.mezzopiano.normal.wav,6,6
136,C:\Users\Landon\Documents\audioWAV2\CLARINET.C4.15.forte.normal.wav,11,11
137,C:\Users\Landon\Documents\audioWAV2\FLUTE.Gs4.05.pianissimo.normal.wav,16,16
138,C:\Users\Landon\Documents\audioWAV2\MANDOLIN.B5.verylong.piano.tremolo.wav,20,20
139,C:\Users\Landon\Documents\audioWAV2\VIOLIN.B3.phrase.mezzoforte.arcotenuto.wav,31,30
140,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.Ds3.15.forte.normal.wav,12,12
141,C:\Users\Landon\Documents\audioWAV2\FLUTE.F5.15.piano.normal.wav,16,16
142,C:\Users\Landon\Documents\audioWAV2\TUBA.A3.15.pianissimo.normal.wav,28,28
143,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.E2.025.mezzoforte.normal.wav,4,4
144,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.Ds2.05.mezzopiano.arconormal.wav,3,3
145,C:\Users\Landon\Documents\audioWAV2\CELLO.As5.05.mezzopiano.arconormal.wav,10,10
146,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.Gs1.1.moltopianissimo.arconormal.wav,3,3
147,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.Fs3.025.mezzopiano.normal.wav,15,15
148,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.F1.025.fortissimo.arconormal.wav,3,3
149,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.A5.05.mezzopiano.normal.wav,15,15
150,C:\Users\Landon\Documents\audioWAV2\TRUMPET.F4.long.mezzopiano.normal.wav,27,27
151,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.As0.1.mezzoforte.normal.wav,12,12
152,C:\Users\Landon\Documents\audioWAV1\BbClarinet.Db5.L.wav,8,8
153,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.G3.05.fortissimo.normal.wav,15,15
154,C:\Users\Landon\Documents\audioWAV1\BassTrombone.B1.R.wav,7,7
155,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.G3.1.fortissimo.normal.wav,15,15
156,C:\Users\Landon\Documents\audioWAV2\TROMBONE.B4.15.forte.normal.wav,26,26
157,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.B2.1.fortissimo.normal.wav,12,12
158,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.D3.025.mezzoforte.arconormal.wav,3,3
159,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.C2.025.mezzoforte.normal.wav,19,19
160,C:\Users\Landon\Documents\audioWAV2\TUBA.F3.1.forte.tremolo.wav,28,12
161,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.B4.025.pianissimo.normal.wav,23,23
162,C:\Users\Landon\Documents\audioWAV2\VIOLIN.As3.025.mezzopiano.arconormal.wav,31,19
163,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.A5.05.mezzoforte.normal.wav,15,15
164,C:\Users\Landon\Documents\audioWAV1\TenorTrombone.A3.L.wav,25,25
165,C:\Users\Landon\Documents\audioWAV2\VIOLIN.A6.05.forte.arconormal.wav,31,31
166,C:\Users\Landon\Documents\audioWAV2\CELLO.C2.phrase.piano.consord.wav,10,10
167,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.B2.phrase.mezzoforte.arcoportato.wav,3,3
168,C:\Users\Landon\Documents\audioWAV2\OBOE.Gs6.05.forte.normal.wav,22,22
169,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.E1.1.fortissimo.arconormal.wav,3,28
170,C:\Users\Landon\Documents\audioWAV2\OBOE.D4.15.mezzoforte.normal.wav,22,22
171,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.F4.15.pianissimo.normal.wav,23,6
172,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.G4.025.forte.normal.wav,4,4
173,C:\Users\Landon\Documents\audioWAV1\Oboe.Bb3.L.wav,22,22
174,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.C2.025.forte.arconormal.wav,3,3
175,C:\Users\Landon\Documents\audioWAV2\VIOLA.E5.05.fortissimo.arconormal.wav,30,30
176,C:\Users\Landon\Documents\audioWAV2\BASSOON.Cs2.025.piano.normal.wav,6,6
177,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.As4.025.mezzopiano.normal.wav,15,15
178,C:\Users\Landon\Documents\audioWAV2\TUBA.As1.1.mezzoforte.normal.wav,28,28
179,C:\Users\Landon\Documents\audioWAV1\Xylophone.rosewood.A6.L.wav,32,32
180,C:\Users\Landon\Documents\audioWAV2\MANDOLIN.B3.verylong.piano.tremolo.wav,20,20
181,C:\Users\Landon\Documents\audioWAV2\TROMBONE.D5.1.pianissimo.normal.wav,26,26
182,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Ds4.1.pianissimo.normal.wav,23,28
183,C:\Users\Landon\Documents\audioWAV2\FLUTE.C5.05.piano.normal.wav,16,16
184,C:\Users\Landon\Documents\audioWAV2\BASSOON.Fs2.15.fortissimo.normal.wav,6,19
185,C:\Users\Landon\Documents\audioWAV2\CELLO.Gs5.15.forte.arconormal.wav,10,10
186,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.B4.verylong.piano.normal.wav,23,15
187,C:\Users\Landon\Documents\audioWAV2\CELLO.D3.15.forte.arconormal.wav,10,10
188,C:\Users\Landon\Documents\audioWAV2\FLUTE.Ds7.05.forte.normal.wav,16,16
189,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.E5.05.piano.normal.wav,4,4
190,C:\Users\Landon\Documents\audioWAV2\VIOLA.A6.05.fortissimo.arconormal.wav,30,30
191,C:\Users\Landon\Documents\audioWAV2\TUBA.G2.1.fortissimo.normal.wav,28,12
192,C:\Users\Landon\Documents\audioWAV1\AltoSax.vib.D3.L.wav,1,1
193,C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulE.E3.R.wav,3,3
194,C:\Users\Landon\Documents\audioWAV2\VIOLA.C5.025.pianissimo.arconormal.wav,30,30
195,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.C2.05.piano.arconormal.wav,3,3
196,C:\Users\Landon\Documents\audioWAV2\VIOLIN.B5.phrase.mezzopiano.arcomajortrill.wav,31,31
197,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.Gs3.15.forte.normal.wav,12,12
198,C:\Users\Landon\Documents\audioWAV2\TROMBONE.Cs3.1.pianissimo.normal.wav,26,26
199,C:\Users\Landon\Documents\audioWAV2\VIOLIN.C4.05.fortissimo.arconormal.wav,31,31
200,C:\Users\Landon\Documents\audioWAV1\SopSax.vib.B3.L.wav,24,24
201,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Fs3.05.forte.normal.wav,4,4
202,C:\Users\Landon\Documents\audioWAV1\Crotale.F7.L.wav,13,9
203,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.A4.15.mezzopiano.normal.wav,15,15
204,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.D4.1.mezzopiano.arconormal.wav,3,3
205,C:\Users\Landon\Documents\audioWAV1\Xylophone.rosewood.A5.R.wav,32,32
206,C:\Users\Landon\Documents\audioWAV2\CELLO.G3.05.fortissimo.arconormal.wav,10,10
207,C:\Users\Landon\Documents\audioWAV2\VIOLIN.A4.verylong.crescendo.arconormal.wav,31,30
208,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.G4.15.pianissimo.normal.wav,4,19
209,C:\Users\Landon\Documents\audioWAV1\Xylophone.rosewood.Ab6.L.wav,32,32
210,C:\Users\Landon\Documents\audioWAV2\VIOLA.Gs3.1.piano.arcoglissando.wav,30,30
211,C:\Users\Landon\Documents\audioWAV2\TRUMPET.B5.phrase.forte.minortrill.wav,27,22
212,C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulA.B5.R.wav,31,31
213,C:\Users\Landon\Documents\audioWAV2\VIOLA.Fs5.025.pianissimo.arconormal.wav,30,30
214,C:\Users\Landon\Documents\audioWAV2\VIOLIN.B5.025.mezzopiano.arconormal.wav,31,31
215,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.Gs2.025.forte.normal.wav,12,12
216,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.A2.025.forte.arconormal.wav,3,3
217,C:\Users\Landon\Documents\audioWAV2\VIOLIN.A5.15.forte.arconormal.wav,31,31
218,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.F5.15.forte.normal.wav,23,23
219,C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulG.Db4.L.wav,30,30
220,C:\Users\Landon\Documents\audioWAV2\TROMBONE.B2.long.fortissimo.normal.wav,26,19
221,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Ds3.025.fortissimo.normal.wav,23,26
222,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.B4.025.mezzopiano.normal.wav,15,15
223,C:\Users\Landon\Documents\audioWAV2\CELLO.G3.05.forte.arconormal.wav,10,10
224,C:\Users\Landon\Documents\audioWAV2\VIOLA.Fs6.025.fortissimo.arconormal.wav,30,30
225,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.G5.15.piano.normal.wav,4,11
226,C:\Users\Landon\Documents\audioWAV2\MANDOLIN.Fs6.verylong.piano.tremolo.wav,20,20
227,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Fs3.15.mezzoforte.normal.wav,4,4
228,C:\Users\Landon\Documents\audioWAV2\OBOE.E4.1.forte.majortrill.wav,22,22
229,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.Fs3.025.mezzoforte.arconormal.wav,3,3
230,C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulD.E3.L.wav,10,10
231,C:\Users\Landon\Documents\audioWAV2\OBOE.D5.15.mezzoforte.normal.wav,22,22
232,C:\Users\Landon\Documents\audioWAV2\TROMBONE.Gs3.05.mezzoforte.normal.wav,26,26
233,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.D5.15.forte.normal.wav,23,23
234,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.D1.1.mezzoforte.normal.wav,12,28
235,C:\Users\Landon\Documents\audioWAV1\Xylophone.hardrubber.D5.R.wav,32,32
236,C:\Users\Landon\Documents\audioWAV2\TUBA.Gs1.05.piano.normal.wav,28,28
237,C:\Users\Landon\Documents\audioWAV2\TUBA.C4.05.piano.normal.wav,28,28
238,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.B4.025.mezzoforte.normal.wav,15,15
239,C:\Users\Landon\Documents\audioWAV2\OBOE.F6.05.forte.normal.wav,22,22
240,C:\Users\Landon\Documents\audioWAV2\FLUTE.Gs5.long.mezzoforte.tremolo.wav,16,16
241,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.C5.025.pianissimo.normal.wav,15,15
242,C:\Users\Landon\Documents\audioWAV2\TUBA.C1.long.forte.normal.wav,28,28
243,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Fs4.05.mezzoforte.normal.wav,23,23
244,C:\Users\Landon\Documents\audioWAV2\VIOLA.D5.phrase.mezzoforte.arcolegato.wav,30,30
245,C:\Users\Landon\Documents\audioWAV2\TUBA.B1.025.forte.normal.wav,28,28
246,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.F3.15.fortissimo.normal.wav,15,15
247,C:\Users\Landon\Documents\audioWAV1\Marimba.cord.A4.R.wav,21,21
248,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Gs5.15.fortissimo.normal.wav,23,23
249,C:\Users\Landon\Documents\audioWAV2\TUBA.Cs3.1.piano.normal.wav,28,28
250,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Ds3.15.fortissimo.normal.wav,4,4
251,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Ds4.05.pianissimo.subtone.wav,23,28
252,C:\Users\Landon\Documents\audioWAV2\CELLO.B5.025.pianissimo.arconormal.wav,10,16
253,C:\Users\Landon\Documents\audioWAV1\AltoSax.vib.D5.L.wav,1,1
254,C:\Users\Landon\Documents\audioWAV2\TROMBONE.D5.025.piano.normal.wav,26,26
255,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.C1.1.forte.arconormal.wav,3,3
0,C:\Users\Landon\Documents\audioWAV1\BassClarinet.G4.L.wav,4,4
1,C:\Users\Landon\Documents\audioWAV2\VIOLA.Ds3.1.fortissimo.snappizz.wav,30,26
2,C:\Users\Landon\Documents\audioWAV2\GUITAR.B3.verylong.forte.normal.wav,17,17
3,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.Ds1.1.fortissimo.normal.wav,12,12
4,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.G5.025.pianissimo.normal.wav,15,15
5,C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulA.Ab6.R.wav,30,30
6,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Fs3.15.piano.normal.wav,4,4
7,C:\Users\Landon\Documents\audioWAV2\TROMBONE.Fs4.05.fortissimo.normal.wav,26,26
8,C:\Users\Landon\Documents\audioWAV2\TROMBONE.B3.15.forte.normal.wav,26,26
9,C:\Users\Landon\Documents\audioWAV2\BASSOON.C2.05.piano.normal.wav,6,6
10,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Fs5.1.forte.normal.wav,23,23
11,C:\Users\Landon\Documents\audioWAV2\VIOLA.Fs6.long.mezzoforte.naturalharmonic.wav,30,30
12,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.A5.05.piano.normal.wav,23,23
13,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.E5.1.piano.normal.wav,4,26
14,C:\Users\Landon\Documents\audioWAV2\CLARINET.B5.1.fortissimo.normal.wav,11,11
15,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.As2.15.mezzoforte.normal.wav,4,4
16,C:\Users\Landon\Documents\audioWAV2\CLARINET.F6.05.fortissimo.normal.wav,11,11
17,C:\Users\Landon\Documents\audioWAV2\TUBA.As3.1.mezzoforte.normal.wav,28,28
18,C:\Users\Landon\Documents\audioWAV2\TUBA.G1.15.mezzopiano.normal.wav,28,28
19,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.F2.1.piano.normal.wav,12,12
20,C:\Users\Landon\Documents\audioWAV2\TROMBONE.E6.15.forte.normal.wav,26,15
21,C:\Users\Landon\Documents\audioWAV2\TUBA.F1.025.piano.normal.wav,28,28
22,C:\Users\Landon\Documents\audioWAV2\CELLO.Cs3.1.forte.arconormal.wav,10,10
23,C:\Users\Landon\Documents\audioWAV2\TRUMPET.Gs3.1.fortissimo.normal.wav,27,27
24,C:\Users\Landon\Documents\audioWAV2\BASSOON.As2.1.mezzopiano.normal.wav,6,6
25,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Fs4.025.forte.normal.wav,23,23
26,C:\Users\Landon\Documents\audioWAV1\bells.brass.A7.L.wav,9,9
27,C:\Users\Landon\Documents\audioWAV1\Trumpet.vib.G3.L.wav,27,27
28,C:\Users\Landon\Documents\audioWAV2\TRUMPET.B3.05.fortissimo.normal.wav,27,27
29,C:\Users\Landon\Documents\audioWAV1\EbClarinet.E6.R.wav,14,14
30,C:\Users\Landon\Documents\audioWAV2\CELLO.As3.025.mezzopiano.arconormal.wav,10,19
31,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.G3.05.fortissimo.normal.wav,12,28
32,C:\Users\Landon\Documents\audioWAV1\Xylophone.rosewood.D5.L.wav,32,32
33,C:\Users\Landon\Documents\audioWAV1\AltoSax.NoVib.Bb3.L.wav,1,1
34,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.G1.long.forte.minortrill.wav,12,12
35,C:\Users\Landon\Documents\audioWAV2\CELLO.E5.05.mezzopiano.arconormal.wav,10,16
36,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.A4.long.forte.majortrill.wav,23,10
37,C:\Users\Landon\Documents\audioWAV2\OBOE.B4.1.forte.majortrill.wav,22,22
38,C:\Users\Landon\Documents\audioWAV2\CELLO.G2.025.fortissimo.arconormal.wav,10,10
39,C:\Users\Landon\Documents\audioWAV1\Tuba.D1.L.wav,28,28
40,C:\Users\Landon\Documents\audioWAV2\VIOLIN.C7.025.mezzoforte.arconormal.wav,31,31
41,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Cs2.15.forte.normal.wav,4,4
42,C:\Users\Landon\Documents\audioWAV2\FLUTE.Ds4.025.forte.normal.wav,16,16
43,C:\Users\Landon\Documents\audioWAV2\BANJO.Cs4.verylong.piano.normal.wav,2,2
44,C:\Users\Landon\Documents\audioWAV2\GUITAR.Gs5.verylong.forte.normal.wav,17,20
45,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.B2.05.piano.normal.wav,19,19
46,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.Ds5.025.mezzoforte.normal.wav,15,6
47,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.E2.phrase.mezzoforte.arcotenuto.wav,3,3
48,C:\Users\Landon\Documents\audioWAV2\TROMBONE.Cs6.025.forte.normal.wav,26,26
49,C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulG.D5.L.wav,31,31
50,C:\Users\Landon\Documents\audioWAV2\BASSOON.Cs4.1.piano.normal.wav,6,6
51,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.Ds1.phrase.mezzoforte.legato.wav,12,12
52,C:\Users\Landon\Documents\audioWAV2\BASSOON.Ds3.05.forte.normal.wav,6,6
53,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.Gs3.1.forte.normal.wav,15,15
54,C:\Users\Landon\Documents\audioWAV1\Xylophone.rosewood.G4.R.wav,32,32
55,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Fs5.15.forte.normal.wav,23,23
56,C:\Users\Landon\Documents\audioWAV2\TRUMPET.F4.15.fortissimo.normal.wav,27,27
57,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Gs2.phrase.forte.majortrill.wav,4,4
58,C:\Users\Landon\Documents\audioWAV2\CELLO.G4.15.pianissimo.arconormal.wav,10,31
59,C:\Users\Landon\Documents\audioWAV2\BASSOON.Cs2.05.forte.normal.wav,6,6
60,C:\Users\Landon\Documents\audioWAV2\VIOLIN.B5.phrase.forte.pizzquasiguitar.wav,31,6
61,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.Ds2.025.fortissimo.normal.wav,12,12
62,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.B1.025.mezzopiano.arconormal.wav,3,3
63,C:\Users\Landon\Documents\audioWAV2\VIOLA.F5.05.mezzopiano.arconormal.wav,30,30
64,C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulG.F3.R.wav,3,3
65,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.C3.025.pianissimo.normal.wav,4,4
66,C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulD.E4.L.wav,10,10
67,C:\Users\Landon\Documents\audioWAV2\TROMBONE.E2.025.pianissimo.normal.wav,26,26
68,C:\Users\Landon\Documents\audioWAV2\TROMBONE.D5.15.fortissimo.normal.wav,26,26
69,C:\Users\Landon\Documents\audioWAV2\BASSOON.Gs2.long.forte.minortrill.wav,6,6
70,C:\Users\Landon\Documents\audioWAV1\Marimba.cord.E3.L.wav,21,21
71,C:\Users\Landon\Documents\audioWAV2\VIOLIN.Cs6.05.mezzoforte.arconormal.wav,31,31
72,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Ds3.phrase.mezzoforte.staccato.wav,23,23
73,C:\Users\Landon\Documents\audioWAV2\FLUTE.As5.15.pianissimo.normal.wav,16,16
74,C:\Users\Landon\Documents\audioWAV2\TROMBONE.C4.1.pianissimo.normal.wav,26,26
75,C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulC.Db1.L.wav,3,3
76,C:\Users\Landon\Documents\audioWAV2\OBOE.D4.025.piano.normal.wav,22,16
77,C:\Users\Landon\Documents\audioWAV2\TRUMPET.F3.05.forte.normal.wav,27,27
