,Filepath,Label,Prediction
60,C:\Users\Landon\Documents\audioWAV2\TUBA.Gs3.025.fortissimo.normal.wav,28,28
61,C:\Users\Landon\Documents\audioWAV2\TUBA.Cs4.15.pianissimo.normal.wav,28,28
62,C:\Users\Landon\Documents\audioWAV1\bells.brass.B6.R.wav,9,9
63,C:\Users\Landon\Documents\audioWAV2\CELLO.A4.phrase.mezzoforte.arcodetache.wav,10,16
64,C:\Users\Landon\Documents\audioWAV2\VIOLIN.C5.long.mezzoforte.moltovibrato.wav,31,31
65,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.Fs3.05.piano.normal.wav,15,15
66,C:\Users\Landon\Documents\audioWAV1\Horn.D4.R.wav,19,19
67,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Fs3.15.piano.normal.wav,23,30
68,C:\Users\Landon\Documents\audioWAV1\Xylophone.hardrubber.Bb5.R.wav,32,32
69,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.A4.15.mezzoforte.normal.wav,4,4
70,C:\Users\Landon\Documents\audioWAV1\Marimba.yarn.Bb4.L.wav,21,21
71,C:\Users\Landon\Documents\audioWAV2\CELLO.Gs3.05.pianissimo.arconormal.wav,10,10
72,C:\Users\Landon\Documents\audioWAV1\Marimba.yarn.G5.R.wav,21,21
73,C:\Users\Landon\Documents\audioWAV2\BASSOON.Ds2.1.forte.normal.wav,6,6
74,C:\Users\Landon\Documents\audioWAV1\Horn.C5.R.wav,19,19
75,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.A4.1.forte.normal.wav,15,15
76,C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulE.A2.L.wav,3,3
77,C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulC.Bb3.L.wav,10,24
78,C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulA.Eb5.R.wav,30,10
79,C:\Users\Landon\Documents\audioWAV1\bells.plastic.B6.R.wav,9,9
80,C:\Users\Landon\Documents\audioWAV2\CELLO.C2.phrase.fortissimo.arcosulponticello.wav,10,4
81,C:\Users\Landon\Documents\audioWAV2\TRUMPET.As4.025.fortissimo.normal.wav,27,27
82,C:\Users\Landon\Documents\audioWAV2\CLARINET.B5.15.pianissimo.normal.wav,11,15
83,C:\Users\Landon\Documents\audioWAV2\CLARINET.Gs3.15.pianissimo.normal.wav,11,11
84,C:\Users\Landon\Documents\audioWAV2\OBOE.B4.1.forte.normal.wav,22,22
85,C:\Users\Landon\Documents\audioWAV2\CLARINET.Gs3.verylong.crescdecresc.normal.wav,11,27
86,C:\Users\Landon\Documents\audioWAV1\TenorTrombone.G4.R.wav,25,25
87,C:\Users\Landon\Documents\audioWAV1\EbClarinet.C4.L.wav,14,14
88,C:\Users\Landon\Documents\audioWAV2\CLARINET.Fs4.05.fortissimo.normal.wav,11,11
89,C:\Users\Landon\Documents\audioWAV1\Flute.vib.Bb6.L.wav,16,16
90,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.Gs3.15.fortissimo.normal.wav,19,19
91,C:\Users\Landon\Documents\audioWAV2\FLUTE.C4.15.mezzoforte.normal.wav,16,16
92,C:\Users\Landon\Documents\audioWAV2\VIOLIN.As3.1.fortissimo.arconormal.wav,31,31
93,C:\Users\Landon\Documents\audioWAV1\Flute.nonvib.Bb4.L.wav,16,16
94,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.C5.15.fortissimo.normal.wav,15,15
95,C:\Users\Landon\Documents\audioWAV1\BassClarinet.Gb2.R.wav,4,4
96,C:\Users\Landon\Documents\audioWAV2\CELLO.F3.05.forte.arconormal.wav,10,10
97,C:\Users\Landon\Documents\audioWAV1\Vibraphone.sustain.F5.L.wav,29,29
98,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Ds3.verylong.crescdecresc.normal.wav,23,27
99,C:\Users\Landon\Documents\audioWAV2\TROMBONE.Cs5.025.forte.normal.wav,26,26
100,C:\Users\Landon\Documents\audioWAV1\Marimba.cord.A3.L.wav,21,3
101,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.Gs5.15.mezzoforte.normal.wav,15,15
102,C:\Users\Landon\Documents\audioWAV2\CLARINET.Cs5.15.fortissimo.normal.wav,11,10
103,C:\Users\Landon\Documents\audioWAV2\VIOLA.G4.025.fortissimo.arconormal.wav,30,30
104,C:\Users\Landon\Documents\audioWAV1\TenorTrombone.C5.R.wav,25,25
105,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.Gs1.05.mezzoforte.normal.wav,12,28
106,C:\Users\Landon\Documents\audioWAV2\TUBA.Fs3.025.piano.normal.wav,28,28
107,C:\Users\Landon\Documents\audioWAV2\CELLO.E4.15.pianissimo.arconormal.wav,10,10
108,C:\Users\Landon\Documents\audioWAV2\VIOLA.B5.025.piano.arconormal.wav,30,30
109,C:\Users\Landon\Documents\audioWAV2\TROMBONE.C5.025.forte.normal.wav,26,26
110,C:\Users\Landon\Documents\audioWAV2\FLUTE.Ds5.1.mezzopiano.normal.wav,16,16
111,C:\Users\Landon\Documents\audioWAV2\VIOLA.A3.1.fortissimo.arconormal.wav,30,30
112,C:\Users\Landon\Documents\audioWAV2\OBOE.Gs5.15.fortissimo.normal.wav,22,22
113,C:\Users\Landon\Documents\audioWAV2\BASSOON.Fs3.025.fortissimo.normal.wav,6,6
114,C:\Users\Landon\Documents\audioWAV2\CELLO.As3.1.pianissimo.arconormal.wav,10,10
115,C:\Users\Landon\Documents\audioWAV1\AltoFlute.vib.B3.R.wav,0,0
116,C:\Users\Landon\Documents\audioWAV2\BANJO.A4.verylong.piano.normal.wav,2,20
117,C:\Users\Landon\Documents\audioWAV2\CELLO.Ds5.05.pianissimo.arconormal.wav,10,10
118,C:\Users\Landon\Documents\audioWAV1\Tuba.G3.L.wav,28,26
119,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.C5.025.forte.normal.wav,23,23
120,C:\Users\Landon\Documents\audioWAV1\Trumpet.vib.F5.L.wav,27,27
121,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.E1.phrase.mezzoforte.arcospiccato.wav,3,3
122,C:\Users\Landon\Documents\audioWAV2\VIOLA.As5.05.fortissimo.arconormal.wav,30,10
123,C:\Users\Landon\Documents\audioWAV2\BASSOON.B2.15.piano.normal.wav,6,6
124,C:\Users\Landon\Documents\audioWAV1\Horn.C3.L.wav,19,19
125,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.C3.phrase.mezzoforte.staccatissimo.wav,12,12
126,C:\Users\Landon\Documents\audioWAV2\VIOLIN.A5.phrase.mezzoforte.arcolegato.wav,31,10
127,C:\Users\Landon\Documents\audioWAV2\TRUMPET.Fs4.1.pianissimo.normal.wav,27,27
128,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.B1.05.forte.arconormal.wav,3,3
129,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.A5.15.fortissimo.normal.wav,23,23
130,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.A3.05.mezzoforte.arconormal.wav,3,3
131,C:\Users\Landon\Documents\audioWAV2\OBOE.G5.1.fortissimo.normal.wav,22,22
132,C:\Users\Landon\Documents\audioWAV1\Bassoon.Bb1.R.wav,6,19
133,C:\Users\Landon\Documents\audioWAV2\CLARINET.Ds4.15.piano.normal.wav,11,15
134,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.Ds4.05.fortissimo.normal.wav,15,15
135,C:\Users\Landon\Documents\audioWAV2\TROMBONE.D5.05.pianissimo.normal.wav,26,4
136,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Ds2.1.forte.normal.wav,4,4
137,C:\Users\Landon\Documents\audioWAV1\Vibraphone.shortsustain.G5.L.wav,29,29
138,C:\Users\Landon\Documents\audioWAV1\SopSax.nonvib.E5.L.wav,24,24
139,C:\Users\Landon\Documents\audioWAV1\Crotale.D7.L.wav,13,9
140,C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulC.Bb2.L.wav,10,10
141,C:\Users\Landon\Documents\audioWAV2\TRUMPET.A5.15.forte.normal.wav,27,22
142,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.E4.15.pianissimo.normal.wav,4,4
143,C:\Users\Landon\Documents\audioWAV2\VIOLA.Cs5.05.pianissimo.arconormal.wav,30,30
144,C:\Users\Landon\Documents\audioWAV1\Horn.Bb1.R.wav,19,19
145,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.A1.phrase.mezzoforte.arcoportato.wav,3,3
146,C:\Users\Landon\Documents\audioWAV2\FLUTE.F4.1.mezzopiano.normal.wav,16,16
147,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.D2.15.forte.arconormal.wav,3,3
148,C:\Users\Landon\Documents\audioWAV2\BASSOON.G4.025.fortissimo.normal.wav,6,6
149,C:\Users\Landon\Documents\audioWAV2\TROMBONE.A4.025.mezzoforte.normal.wav,26,4
150,C:\Users\Landon\Documents\audioWAV2\TROMBONE.Gs4.15.pianissimo.normal.wav,26,26
151,C:\Users\Landon\Documents\audioWAV2\FLUTE.G5.1.mezzopiano.normal.wav,16,16
152,C:\Users\Landon\Documents\audioWAV2\OBOE.As4.025.piano.normal.wav,22,22
153,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.As3.phrase.crescdecresc.normal.wav,15,15
154,C:\Users\Landon\Documents\audioWAV2\FLUTE.C5.1.mezzoforte.normal.wav,16,16
155,C:\Users\Landon\Documents\audioWAV2\TUBA.As2.1.fortissimo.normal.wav,28,28
156,C:\Users\Landon\Documents\audioWAV2\BANJO.A5.verylong.forte.normal.wav,2,20
157,C:\Users\Landon\Documents\audioWAV1\Tuba.C4.L.wav,28,6
158,C:\Users\Landon\Documents\audioWAV2\TRUMPET.C4.025.fortissimo.normal.wav,27,27
159,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Ds3.phrase.mezzoforte.harmonic.wav,23,15
160,C:\Users\Landon\Documents\audioWAV2\TUBA.C4.025.pianissimo.normal.wav,28,28
161,C:\Users\Landon\Documents\audioWAV2\OBOE.Fs4.1.fortissimo.normal.wav,22,22
162,C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulA.Db6.R.wav,30,30
163,C:\Users\Landon\Documents\audioWAV2\TUBA.Ds2.025.pianissimo.normal.wav,28,28
164,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.Fs1.05.mezzopiano.arconormal.wav,3,3
165,C:\Users\Landon\Documents\audioWAV2\TRUMPET.E3.025.pianissimo.normal.wav,27,27
166,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.Cs2.phrase.forte.glissando.wav,19,19
167,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.Cs3.1.piano.normal.wav,19,19
168,C:\Users\Landon\Documents\audioWAV2\CLARINET.As3.15.fortissimo.normal.wav,11,11
169,C:\Users\Landon\Documents\audioWAV1\Marimba.cord.B2.L.wav,21,21
170,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.Cs5.025.pianissimo.normal.wav,15,15
171,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.F3.1.fortissimo.normal.wav,23,26
172,C:\Users\Landon\Documents\audioWAV2\CELLO.C6.025.fortissimo.arconormal.wav,10,10
173,C:\Users\Landon\Documents\audioWAV2\TUBA.E3.15.mezzopiano.normal.wav,28,28
174,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.G5.025.fortissimo.normal.wav,15,15
175,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.G3.1.piano.normal.wav,23,23
176,C:\Users\Landon\Documents\audioWAV1\BbClarinet.G5.R.wav,8,8
177,C:\Users\Landon\Documents\audioWAV2\VIOLA.E5.1.pianissimo.arconormal.wav,30,30
178,C:\Users\Landon\Documents\audioWAV2\BASSOON.Gs2.025.piano.normal.wav,6,6
179,C:\Users\Landon\Documents\audioWAV1\AltoFlute.vib.Ab5.L.wav,0,16
180,C:\Users\Landon\Documents\audioWAV2\OBOE.G6.1.mezzoforte.normal.wav,22,22
181,C:\Users\Landon\Documents\audioWAV1\Trumpet.novib.Db4.R.wav,27,27
182,C:\Users\Landon\Documents\audioWAV2\MANDOLIN.As5.verylong.piano.tremolo.wav,20,20
183,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.A2.1.moltopianissimo.arconormal.wav,3,3
184,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Gs4.025.pianissimo.normal.wav,23,23
185,C:\Users\Landon\Documents\audioWAV1\Vibraphone.bow.Db4.L.wav,29,29
186,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.Cs2.15.fortissimo.normal.wav,19,19
187,C:\Users\Landon\Documents\audioWAV2\VIOLA.Cs6.025.mezzopiano.arconormal.wav,30,30
188,C:\Users\Landon\Documents\audioWAV2\TRUMPET.D6.1.forte.normal.wav,27,27
189,C:\Users\Landon\Documents\audioWAV1\BassTrombone.D2.R.wav,7,25
190,C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulC.Db3.R.wav,30,30
191,C:\Users\Landon\Documents\audioWAV1\SopSax.nonvib.A5.R.wav,24,24
192,C:\Users\Landon\Documents\audioWAV2\FLUTE.Fs4.025.mezzoforte.normal.wav,16,30
193,C:\Users\Landon\Documents\audioWAV2\FLUTE.A5.025.mezzoforte.normal.wav,16,10
194,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.E4.05.forte.normal.wav,4,4
195,C:\Users\Landon\Documents\audioWAV2\OBOE.B3.05.forte.normal.wav,22,22
196,C:\Users\Landon\Documents\audioWAV2\FLUTE.F7.1.forte.normal.wav,16,16
197,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.B4.15.mezzoforte.normal.wav,4,4
198,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.F4.05.forte.normal.wav,15,15
199,C:\Users\Landon\Documents\audioWAV2\CELLO.C5.05.mezzopiano.arconormal.wav,10,10
200,C:\Users\Landon\Documents\audioWAV2\BASSOON.Ds5.05.piano.normal.wav,6,6
201,C:\Users\Landon\Documents\audioWAV2\TUBA.D3.025.piano.normal.wav,28,28
202,C:\Users\Landon\Documents\audioWAV2\FLUTE.D4.1.forte.normal.wav,16,16
203,C:\Users\Landon\Documents\audioWAV2\CELLO.Gs5.05.mezzopiano.arconormal.wav,10,16
204,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Cs5.15.piano.normal.wav,4,15
205,C:\Users\Landon\Documents\audioWAV2\OBOE.D4.05.mezzoforte.normal.wav,22,22
206,C:\Users\Landon\Documents\audioWAV2\VIOLA.G5.05.forte.arconormal.wav,30,30
207,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.Ds4.15.mezzopiano.normal.wav,15,15
208,C:\Users\Landon\Documents\audioWAV2\CLARINET.As6.1.fortissimo.normal.wav,11,14
209,C:\Users\Landon\Documents\audioWAV2\TRUMPET.Cs6.025.mezzoforte.normal.wav,27,27
210,C:\Users\Landon\Documents\audioWAV2\FLUTE.A5.long.piano.normal.wav,16,16
211,C:\Users\Landon\Documents\audioWAV2\TUBA.C2.025.piano.normal.wav,28,28
212,C:\Users\Landon\Documents\audioWAV2\TROMBONE.Gs4.long.forte.vibrato.wav,26,6
213,C:\Users\Landon\Documents\audioWAV1\Vibraphone.sustain.F4.R.wav,29,29
214,C:\Users\Landon\Documents\audioWAV2\TROMBONE.G3.05.fortissimo.normal.wav,26,26
215,C:\Users\Landon\Documents\audioWAV2\VIOLIN.C5.1.mezzopiano.nonvibrato.wav,31,27
216,C:\Users\Landon\Documents\audioWAV2\TUBA.As2.15.fortissimo.normal.wav,28,28
217,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.Fs2.phrase.mezzoforte.arcospiccato.wav,3,3
218,C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulD.G5.L.wav,31,31
219,C:\Users\Landon\Documents\audioWAV2\VIOLA.E4.1.mezzopiano.nonvibrato.wav,30,16
220,C:\Users\Landon\Documents\audioWAV2\FLUTE.Fs5.15.forte.normal.wav,16,16
221,C:\Users\Landon\Documents\audioWAV1\Vibraphone.bow.F5.L.wav,29,29
222,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.F2.025.piano.normal.wav,4,4
223,C:\Users\Landon\Documents\audioWAV1\bells.brass.Db6.R.wav,9,9
224,C:\Users\Landon\Documents\audioWAV2\VIOLIN.Cs7.1.fortissimo.arconormal.wav,31,31
225,C:\Users\Landon\Documents\audioWAV2\TROMBONE.As4.1.pianissimo.normal.wav,26,26
226,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.G3.05.fortissimo.normal.wav,15,15
227,C:\Users\Landon\Documents\audioWAV1\Vibraphone.bow.Db5.R.wav,29,29
228,C:\Users\Landon\Documents\audioWAV2\TUBA.Cs4.025.mezzopiano.normal.wav,28,28
229,C:\Users\Landon\Documents\audioWAV2\TRUMPET.G5.long.piano.normal.wav,27,27
230,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.As3.025.forte.normal.wav,23,23
231,C:\Users\Landon\Documents\audioWAV1\Marimba.cord.Ab3.R.wav,21,21
232,C:\Users\Landon\Documents\audioWAV1\BassFlute.B5.R.wav,5,0
233,C:\Users\Landon\Documents\audioWAV1\Vibraphone.shortsustain.E3.R.wav,29,29
234,C:\Users\Landon\Documents\audioWAV2\VIOLA.G3.1.pianissimo.arconormal.wav,30,30
235,C:\Users\Landon\Documents\audioWAV2\VIOLIN.B6.1.pianissimo.arconormal.wav,31,31
236,C:\Users\Landon\Documents\audioWAV2\CELLO.Ds5.025.fortissimo.arconormal.wav,10,10
237,C:\Users\Landon\Documents\audioWAV2\TUBA.As1.1.pianissimo.normal.wav,28,28
238,C:\Users\Landon\Documents\audioWAV2\CLARINET.C7.05.fortissimo.normal.wav,11,11
239,C:\Users\Landon\Documents\audioWAV2\VIOLIN.C4.15.mezzoforte.arconormal.wav,31,19
240,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Cs4.15.fortissimo.normal.wav,23,23
241,C:\Users\Landon\Documents\audioWAV2\TROMBONE.G4.025.fortissimo.normal.wav,26,26
242,C:\Users\Landon\Documents\audioWAV2\VIOLIN.As4.025.mezzopiano.pizzglissando.wav,31,26
243,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.E5.long.fortissimo.normal.wav,19,14
244,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.Ds4.15.mezzoforte.normal.wav,15,15
245,C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulA.D5.L.wav,10,10
246,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.B2.025.mezzoforte.normal.wav,4,4
247,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.G1.05.forte.arconormal.wav,3,3
248,C:\Users\Landon\Documents\audioWAV2\TROMBONE.Gs3.05.pianissimo.normal.wav,26,4
249,C:\Users\Landon\Documents\audioWAV2\CLARINET.Cs6.025.fortissimo.normal.wav,11,23
250,C:\Users\Landon\Documents\audioWAV2\GUITAR.E6.verylong.piano.harmonics.wav,17,17
251,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.G2.15.fortissimo.arconormal.wav,3,3
252,C:\Users\Landon\Documents\audioWAV2\FLUTE.A6.long.piano.normal.wav,16,16
253,C:\Users\Landon\Documents\audioWAV2\VIOLIN.Cs6.025.mezzoforte.arconormal.wav,31,31
254,C:\Users\Landon\Documents\audioWAV1\SopSax.vib.C5.L.wav,24,24
255,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.Ds4.15.fortissimo.normal.wav,15,15
0,C:\Users\Landon\Documents\audioWAV2\TUBA.E1.long.forte.glissando.wav,28,28
1,C:\Users\Landon\Documents\audioWAV2\FLUTE.C4.15.piano.normal.wav,16,16
2,C:\Users\Landon\Documents\audioWAV2\CELLO.D4.05.mezzopiano.arconormal.wav,10,3
3,C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulC.C3.L.wav,30,30
4,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.E5.phrase.mezzoforte.glissando.wav,15,15
5,C:\Users\Landon\Documents\audioWAV2\TROMBONE.G3.025.mezzoforte.normal.wav,26,26
6,C:\Users\Landon\Documents\audioWAV2\CELLO.C5.025.fortissimo.arconormal.wav,10,10
7,C:\Users\Landon\Documents\audioWAV2\CELLO.B5.05.forte.arconormal.wav,10,22
8,C:\Users\Landon\Documents\audioWAV2\VIOLIN.B4.05.piano.arconormal.wav,31,31
9,C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulG.Bb3.L.wav,3,3
10,C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulA.G5.R.wav,10,10
11,C:\Users\Landon\Documents\audioWAV2\VIOLA.D6.05.fortissimo.arconormal.wav,30,30
12,C:\Users\Landon\Documents\audioWAV2\CELLO.Gs5.15.mezzopiano.arconormal.wav,10,16
13,C:\Users\Landon\Documents\audioWAV1\Crotale.F6.L.wav,13,9
14,C:\Users\Landon\Documents\audioWAV2\VIOLA.Fs3.1.forte.arconormal.wav,30,30
15,C:\Users\Landon\Documents\audioWAV2\OBOE.D6.15.fortissimo.normal.wav,22,22
16,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Ds4.1.piano.normal.wav,4,4
17,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Gs3.05.pianissimo.normal.wav,23,3
18,C:\Users\Landon\Documents\audioWAV2\GUITAR.D3.verylong.forte.normal.wav,17,17
19,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.F1.15.forte.arconormal.wav,3,28
20,C:\Users\Landon\Documents\audioWAV2\BASSOON.A3.05.forte.normal.wav,6,6
21,C:\Users\Landon\Documents\audioWAV2\TRUMPET.Gs3.05.forte.normal.wav,27,27
22,C:\Users\Landon\Documents\audioWAV1\bells.brass.Ab5.R.wav,9,9
23,C:\Users\Landon\Documents\audioWAV2\FLUTE.D7.05.piano.normal.wav,16,16
24,C:\Users\Landon\Documents\audioWAV2\CELLO.C2.phrase.mezzoforte.arcostaccato.wav,10,10
25,C:\Users\Landon\Documents\audioWAV2\FLUTE.Ds6.05.forte.normal.wav,16,16
26,C:\Users\Landon\Documents\audioWAV2\CELLO.Gs5.15.forte.arconormal.wav,10,30
27,C:\Users\Landon\Documents\audioWAV2\GUITAR.G3.verylong.forte.normal.wav,17,17
28,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.B2.1.forte.normal.wav,12,12
29,C:\Users\Landon\Documents\audioWAV2\CLARINET.D4.long.mezzoforte.minortrill.wav,11,11
30,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Gs4.15.pianissimo.normal.wav,4,4
31,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.Cs4.15.pianissimo.normal.wav,15,15
32,C:\Users\Landon\Documents\audioWAV2\CELLO.G3.phrase.mezzoforte.arcospiccato.wav,10,10
33,C:\Users\Landon\Documents\audioWAV1\Bassoon.F3.R.wav,6,6
34,C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulG.Gb4.R.wav,31,31
35,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.Gs3.05.mezzoforte.normal.wav,19,19
36,C:\Users\Landon\Documents\audioWAV1\Marimba.yarn.D4.R.wav,21,21
37,C:\Users\Landon\Documents\audioWAV2\OBOE.E4.025.mezzoforte.normal.wav,22,22
38,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.D4.1.fortissimo.normal.wav,15,15
39,C:\Users\Landon\Documents\audioWAV2\VIOLA.Cs6.long.mezzoforte.naturalharmonic.wav,30,16
40,C:\Users\Landon\Documents\audioWAV2\TUBA.C4.15.forte.normal.wav,28,12
41,C:\Users\Landon\Documents\audioWAV2\CELLO.A3.phrase.fortissimo.arcotremolo.wav,10,27
42,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.Ds2.05.piano.normal.wav,12,28
43,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.As3.15.mezzopiano.arconormal.wav,3,3
44,C:\Users\Landon\Documents\audioWAV2\CELLO.Cs4.05.pianissimo.arconormal.wav,10,10
45,C:\Users\Landon\Documents\audioWAV2\TRUMPET.E4.05.fortissimo.normal.wav,27,27
46,C:\Users\Landon\Documents\audioWAV1\Vibraphone.shortsustain.Gb3.R.wav,29,29
47,C:\Users\Landon\Documents\audioWAV2\TUBA.Cs3.1.piano.normal.wav,28,28
48,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.Fs3.025.mezzoforte.normal.wav,15,15
49,C:\Users\Landon\Documents\audioWAV1\Vibraphone.sustain.Bb3.R.wav,29,29
50,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.A4.025.mezzoforte.normal.wav,15,15
51,C:\Users\Landon\Documents\audioWAV1\Marimba.cord.E5.L.wav,21,23
52,C:\Users\Landon\Documents\audioWAV2\CELLO.As2.025.forte.arconormal.wav,10,10
53,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.B1.025.mezzoforte.arconormal.wav,3,3
54,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.F3.1.pianissimo.normal.wav,15,27
55,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.G4.15.mezzoforte.normal.wav,15,15
56,C:\Users\Landon\Documents\audioWAV2\BASSOON.E4.05.fortissimo.normal.wav,6,6
57,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.As3.025.mezzoforte.normal.wav,19,19
58,C:\Users\Landon\Documents\audioWAV2\VIOLA.F4.1.fortissimo.pizzglissando.wav,30,23
59,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.F4.1.forte.normal.wav,4,4
60,C:\Users\Landon\Documents\audioWAV2\OBOE.E4.15.piano.normal.wav,22,22
61,C:\Users\Landon\Documents\audioWAV1\AltoFlute.vib.Bb4.L.wav,0,0
62,C:\Users\Landon\Documents\audioWAV2\TUBA.G2.15.piano.normal.wav,28,28
63,C:\Users\Landon\Documents\audioWAV2\FLUTE.B5.05.mezzoforte.normal.wav,16,30
64,C:\Users\Landon\Documents\audioWAV2\VIOLA.F3.025.mezzopiano.arconormal.wav,30,3
65,C:\Users\Landon\Documents\audioWAV1\Vibraphone.shortsustain.Ab4.R.wav,29,29
66,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.A4.05.forte.normal.wav,4,4
67,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.E3.1.mezzoforte.normal.wav,19,19
68,C:\Users\Landon\Documents\audioWAV2\CELLO.B5.15.mezzopiano.arconormal.wav,10,16
69,C:\Users\Landon\Documents\audioWAV2\FLUTE.D6.phrase.mezzoforte.doubletonguing.wav,16,16
70,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.D2.1.forte.normal.wav,4,4
71,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.B4.05.mezzoforte.normal.wav,15,15
72,C:\Users\Landon\Documents\audioWAV2\CELLO.B5.1.forte.arconormal.wav,10,22
73,C:\Users\Landon\Documents\audioWAV2\BANJO.E3.verylong.forte.normal.wav,2,20
74,C:\Users\Landon\Documents\audioWAV1\Vibraphone.dampen.Db3.R.wav,29,29
75,C:\Users\Landon\Documents\audioWAV1\BassFlute.Eb4.R.wav,5,5
76,C:\Users\Landon\Documents\audioWAV2\CLARINET.G4.05.pianissimo.normal.wav,11,26
77,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.Cs2.025.piano.normal.wav,12,12
78,C:\Users\Landon\Documents\audioWAV2\FLUTE.Fs4.1.pianissimo.normal.wav,16,16
79,C:\Users\Landon\Documents\audioWAV2\CLARINET.C4.05.forte.normal.wav,11,11
80,C:\Users\Landon\Documents\audioWAV2\TRUMPET.E5.05.fortissimo.normal.wav,27,27
